,locus_tag,name,left,right,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right
2713,BSU_36350,ywpD,3742384,3743220,1,3742625,A,3742607,3742612,3742590,3742595
2714,BSU_36370,ywpB,3743732,3744157,-1,3744234,A,3744249,3744254,3744270,3744275
2715,BSU_36380,rapD,3744349,3745413,1,3744304,"A, X",3744288,3744293,3744270,3744275
2716,BSU_36390,flhP,3745436,3746245,-1,3747171,D,3747179,3747184,3747207,3747212
2717,BSU_36400,flhO,3746279,3747091,-1,3748334,A,3748340,3748345,3748368,3748373
2718,BSU_36410,mbl,3747254,3748255,-1,3748862,"E, F",3748863,3748868,3748894,3748899
2721,BSU_36440,ywoH,3749052,3749465,1,3747152,A,3747144,3747149,3747112,3747117
2722,BSU_36460,ywoF,3750768,3752174,-1,3752225,A,3752229,3752234,3752265,3752270
2723,BSU_36470,pucI,3752280,3753752,-1,3753814,A,3753820,3753825,3753841,3753846
2724,BSU_36490,ywoC,3755291,3755860,-1,3755897,"F, G",3755906,3755911,3755929,3755934
2726,BSU_36510,nrgA,3756790,3758004,1,3756745,A,3756736,3756741,3756702,3756707
2727,BSU_36520,nrgB,3758016,3758366,1,3757892,A,3757887,3757892,3757848,3757853
2728,BSU_36530,bcrC,3758547,3759128,1,3758447,I,3758430,3758435,3758409,3758414
2729,BSU_36540,ywnJ,3759169,3759591,-1,3759627,"W, X, Y",3759631,3759636,3759661,3759666
2730,BSU_36550,spoIIQ,3759702,3760553,-1,3760567,"E, F",3760573,3760578,3760598,3760603
2731,BSU_36560,ywnH,3760694,3761185,1,3760210,A,3760203,3760208,3760169,3760174
2733,BSU_36580,ywnF,3761987,3762421,-1,3762477,A,3762486,3762491,3762517,3762522
2734,BSU_36590,clsA,3762664,3764112,1,3762584,A,3762568,3762573,3762539,3762544
2735,BSU_36600,mta,3764133,3764906,-1,3764921,A,3764926,3764931,3764955,3764960
2736,BSU_36610,ywnC,3765051,3765434,1,3765004,A,3764992,3764997,3764963,3764968
2737,BSU_36630,ywnA,3766178,3766579,-1,3766638,A,3766653,3766658,3766672,3766677
2739,BSU_36650,ureB,3768420,3768794,-1,3769378,H,3769390,3769395,3769406,3769411
2740,BSU_36660,ureA,3768791,3769108,-1,3769947,A,3769959,3769964,3769984,3769989
2741,BSU_36670,csbD,3770104,3770292,-1,3770329,B,3770331,3770336,3770356,3770361
2742,BSU_36680,ywmF,3770365,3770865,-1,3770908,B,3770922,3770927,3770938,3770943
2743,BSU_36690,rapB,3771000,3772133,-1,3772167,A,3772171,3772176,3772194,3772199
2744,BSU_36710,fdhD,3773366,3774154,-1,3774186,A,3774197,3774202,3774220,3774225
2745,BSU_36720,ywmE,3774400,3774561,-1,3774573,B,3774579,3774584,3774601,3774606
2746,BSU_36750,spoIID,3776722,3777753,-1,3777784,"E, F",3777785,3777790,3777810,3777815
2747,BSU_36760,murAA,3777949,3779259,-1,3779290,K,3779298,3779303,3779322,3779327
2748,BSU_36770,spoIIT,3779293,3780033,-1,3779664,I,3779664,3779669,3779702,3779707
2749,BSU_36780,ywzB,3780162,3780392,-1,3779796,"W, X, Y",3779807,3779812,3779821,3779826
2750,BSU_36790,ywmA,3780562,3781035,1,3780534,A,3780521,3780526,3780502,3780507
2751,BSU_36800,atpC,3781069,3781467,-1,3781468,B,3781471,3781476,3781502,3781507
2752,BSU_36810,atpD,3781491,3782912,-1,3787694,L,3787700,3787705,3787728,3787733
2753,BSU_36820,atpG,3782938,3783801,-1,3788274,A,3788279,3788284,3788305,3788310
2754,BSU_36890,upp,3788426,3789055,-1,3789122,A,3789133,3789138,3789161,3789166
2755,BSU_36900,glyA,3789190,3790437,-1,3790480,A,3790486,3790491,3790508,3790513
2756,BSU_36910,ywlG,3790644,3791186,-1,3791748,A,3791759,3791764,3791784,3791789
2757,BSU_36920,ywlF,3791199,3791648,-1,3792292,A,3792292,3792297,3792325,3792330
2758,BSU_36930,ywlE,3791805,3792257,-1,3792930,"E, F",3792939,3792944,3792956,3792961
2759,BSU_36950,tsaC,3792969,3794009,-1,3794074,A,3794081,3794086,3794113,3794118
2760,BSU_36970,spoIIR,3794676,3795350,-1,3795119,B,3795127,3795132,3795157,3795162
2761,BSU_36980,ywlA,3795491,3795853,1,3795456,A,3795444,3795449,3795422,3795427
2762,BSU_36990,ywkF,3795870,3796157,-1,3796230,K,3796244,3796249,3796270,3796275
2763,BSU_37000,prmC,3796217,3797083,-1,3798207,A,3798218,3798223,3798244,3798249
2764,BSU_37010,prfA,3797085,3798155,-1,3798320,K,3798334,3798339,3798357,3798362
2765,BSU_37020,ywkD,3798281,3798667,1,3798266,A,3798248,3798253,3798221,3798226
2766,BSU_37030,racA,3798789,3799343,1,3798755,H,3798748,3798753,3798716,3798721
2767,BSU_37040,ywkB,3799377,3800336,-1,3800388,B,3800392,3800397,3800416,3800421
2768,BSU_37050,maeA,3800418,3802166,-1,3800900,B,3800903,3800908,3800928,3800933
2769,BSU_37070,rpmE,3803081,3803281,-1,3803359,A,3803367,3803372,3803393,3803398
2771,BSU_37110,ywjH,3807754,3808392,-1,3809496,A,3809511,3809516,3809524,3809529
2773,BSU_37130,spo0F,3809550,3809924,-1,3809966,H,3809980,3809985,3809992,3809997
2774,BSU_37140,ywjG,3810090,3810611,1,3810013,A,3809993,3809998,3809983,3809988
2775,BSU_37150,pyrG,3810693,3812300,-1,3812479,A,3812482,3812487,3812519,3812524
2777,BSU_37160,rpoE,3812542,3813063,-1,3813149,A,3813154,3813159,3813189,3813194
2778,BSU_37170,acdA,3813246,3814385,-1,3816562,A,3816576,3816581,3816600,3816605
2780,BSU_37190,ywjE,3816654,3817850,1,3816623,"F, G",3816606,3816611,3816592,3816597
2781,new_3816846_3817724_c,S1445,3816846,3817724,-1,3817725,"E, F",3817730,3817735,3817760,3817765
2782,BSU_37210,ywjC,3818906,3819178,1,3818876,B,3818865,3818870,3818837,3818842
2783,BSU_37230,ywjA,3819754,3821481,-1,3821529,A,3821540,3821545,3821569,3821574
2784,BSU_37240,ywiE,3821570,3823072,-1,3823114,B,3823129,3823134,3823143,3823148
2785,BSU_37250,narI,3823558,3824229,-1,3829977,A,3829978,3829983,3830002,3830007
2786,BSU_37260,narJ,3824226,3824780,-1,3829978,A,3829978,3829983,3830006,3830011
2787,BSU_37290,arfM,3830141,3830617,-1,3830642,A,3830647,3830652,3830681,3830686
2788,BSU_37300,ywiC,3830761,3831480,1,3830724,A,3830709,3830714,3830689,3830694
2789,BSU_37310,fnr,3831512,3832228,-1,3832256,A,3832265,3832270,3832283,3832288
2790,BSU_37320,narK,3832327,3833514,-1,3833545,A,3833546,3833551,3833582,3833587
2791,BSU_37340,ywiB,3835317,3835745,-1,3835829,A,3835841,3835846,3835867,3835872
2792,BSU_37350,sboA,3836058,3836189,1,3836013,A,3836000,3836005,3835977,3835982
2794,BSU_37440,ywhL,3843001,3844377,-1,3845825,K,3845825,3845830,3845853,3845858
2795,BSU_37460,rapF,3846001,3847146,1,3845952,A,3845937,3845942,3845915,3845920
2796,BSU_37470,phrF,3847130,3847249,1,3847043,"A, H",3847034,3847039,3847013,3847018
2797,BSU_37490,speB,3847853,3848725,-1,3849700,A,3849709,3849714,3849731,3849736
2799,BSU_37510,pbpG,3849818,3851893,1,3849791,"E, F, G",3849775,3849780,3849759,3849764
2800,BSU_37520,ywhD,3852186,3852704,-1,3853431,A,3853438,3853443,3853469,3853474
2801,BSU_37540,ywhB,3853486,3853674,1,3853421,A,3853409,3853414,3853387,3853392
2802,BSU_37550,ywhA,3853717,3854136,-1,3854197,A,3854212,3854217,3854236,3854241
2803,BSU_37560,thrZ,3854256,3856172,-1,3855455,"E, F",3855457,3855462,3855486,3855491
2805,BSU_37600,ywfO,3859535,3860836,-1,3860874,A,3860885,3860890,3860914,3860919
2806,BSU_37610,ywzC,3860998,3861222,-1,3861306,A,3861309,3861314,3861343,3861348
2807,BSU_37620,rsfA,3861437,3862213,1,3861395,"F, G",3861389,3861394,3861351,3861356
2808,BSU_37630,ywfM,3862357,3863247,-1,3863287,?,3863301,3863306,3863325,3863330
2809,BSU_37650,cysL,3864309,3865208,-1,3865254,A,3865264,3865269,3865288,3865293
2810,BSU_37660,pta,3865355,3866326,-1,3866363,A,3866375,3866380,3866401,3866406
2811,BSU_37670,hemQ,3866596,3867360,1,3866555,A,3866537,3866542,3866520,3866525
2812,BSU_37680,bacG,3867493,3868272,1,3867452,A,3867439,3867444,3867410,3867415
2813,BSU_37690,bacF,3868287,3869486,-1,3874219,A,3874224,3874229,3874247,3874252
2814,new_3873771_3874382,S1459,3873771,3874382,1,3873771,B,3873765,3873770,3873731,3873736
2815,BSU_37750,ywfA,3874332,3875570,-1,3875624,A,3875628,3875633,3875650,3875655
2816,BSU_37760,rocC,3875780,3877192,-1,3877873,A,3877881,3877886,3877899,3877904
2817,BSU_37770,rocB,3877192,3878892,-1,3880550,L,3880563,3880568,3880584,3880589
2819,BSU_37790,rocG,3880740,3882014,-1,3882101,L,3882110,3882115,3882138,3882143
2820,BSU_37800,sivA,3882191,3882655,-1,3882766,A,3882770,3882775,3882800,3882805
2821,BSU_37810,spsL,3882979,3883434,-1,3893159,K,3893160,3893165,3893187,3893192
2822,BSU_37920,gerQ,3893441,3893986,1,3893325,"E, F",3893317,3893322,3893295,3893300
2823,BSU_37930,ywdK,3894030,3894401,-1,3896162,A,3896173,3896178,3896198,3896203
2824,BSU_37960,ywdH,3896290,3897660,1,3896251,A,3896245,3896250,3896206,3896211
2825,BSU_37970,ung,3897685,3898362,-1,3898205,A,3898205,3898210,3898230,3898235
2826,BSU_37980,ywdF,3898376,3899182,-1,3898689,B,3898691,3898696,3898720,3898725
2827,BSU_38018,ywzG,3900481,3900819,-1,3900852,A,3900866,3900871,3900889,3900894
2828,BSU_38020,pdxK,3900963,3901778,1,3900921,A,3900913,3900918,3900879,3900884
2829,BSU_38030,ywdA,3901868,3902116,-1,3902134,?,3902143,3902148,3902172,3902177
2830,BSU_38040,sacA,3902210,3903649,-1,3905064,A,3905068,3905073,3905101,3905106
2831,BSU_38050,sacP,3903646,3905031,-1,3905130,A,3905143,3905148,3905167,3905172
2832,BSU_38060,ywcJ,3905333,3906103,1,3905281,A,3905267,3905272,3905246,3905251
2833,BSU_38070,sacT,3906142,3906972,-1,3907004,A,3907006,3907011,3907033,3907038
2834,BSU_38080,ywcI,3907012,3907314,-1,3907453,A,3907464,3907469,3907484,3907489
2835,BSU_38090,vpr,3907844,3910264,1,3907788,H,3907778,3907783,3907756,3907761
2836,BSU_38100,ywcH,3910302,3911303,-1,3912245,"A, D",3912258,3912263,3912280,3912285
2838,BSU_38120,rodA,3912332,3913513,-1,3913645,"W, X, Y",3913655,3913660,3913680,3913685
2839,BSU_38130,ywcE,3914009,3914272,1,3913898,A,3913889,3913894,3913866,3913871
2840,BSU_38150,qoxC,3914691,3915305,-1,3918330,A,3918338,3918343,3918361,3918366
2841,BSU_38160,qoxB,3915319,3917268,-1,3918517,A,3918526,3918531,3918553,3918558
2842,BSU_38170,qoxA,3917296,3918261,-1,3918628,A,3918636,3918641,3918666,3918671
2843,BSU_38180,ywzA,3918777,3919022,1,3917022,?,3917005,3917010,3916980,3916985
2844,BSU_38190,galT,3919093,3920634,-1,3921850,B,3921863,3921868,3921875,3921880
2845,BSU_38200,galK,3920638,3921810,-1,3922994,A,3923000,3923005,3923025,3923030
2846,BSU_38210,gtcA,3921891,3922274,-1,3924050,?,3924057,3924062,3924087,3924092
2847,BSU_38229,slrA,3923319,3923477,1,3923131,A,3923118,3923123,3923088,3923093
2848,BSU_38230,ywcB,3923920,3924228,1,3923864,"E, F",3923856,3923861,3923830,3923835
2849,BSU_38260,efeB,3926682,3927932,-1,3928037,"A, W, X",3928050,3928055,3928074,3928079
2850,BSU_38270,efeO,3927951,3929108,-1,3930594,A,3930604,3930609,3930631,3930636
2852,BSU_38290,thiE,3930707,3931375,-1,3932849,A,3932861,3932866,3932876,3932881
2853,BSU_38300,thiM,3931372,3932190,-1,3933150,A,3933158,3933163,3933187,3933192
2855,BSU_38320,ywbH,3933209,3933595,1,3933173,A,3933166,3933171,3933137,3933142
2856,BSU_38340,ywbF,3934358,3935557,1,3934316,A,3934308,3934313,3934274,3934279
2857,BSU_38360,ywbD,3935824,3937014,-1,3937054,A,3937069,3937074,3937094,3937099
2858,BSU_38370,glxA,3937135,3937515,1,3937090,A,3937085,3937090,3937057,3937062
2859,BSU_38380,ywbB,3937553,3938230,-1,3938264,A,3938274,3938279,3938289,3938294
2860,BSU_38390,ywbA,3938307,3939641,-1,3939712,K,3939715,3939720,3939737,3939742
2861,BSU_38400,epr,3939869,3941806,1,3939818,D,3939804,3939809,3939780,3939785
2862,BSU_38410,sacX,3942234,3943613,1,3941947,A,3941939,3941944,3941904,3941909
2863,BSU_38420,sacY,3943667,3944509,1,3942182,A,3942175,3942180,3942147,3942152
2864,BSU_38430,gspA,3944560,3945420,-1,3945445,B,3945448,3945453,3945470,3945475
2865,BSU_38440,ywaF,3945530,3946243,-1,3946272,"F, G",3946285,3946290,3946300,3946305
2866,BSU_38450,dtrR,3946394,3946909,1,3945668,?,3945652,3945657,3945628,3945633
2868,BSU_38460,tyrZ,3947158,3948399,1,3946349,A,3946340,3946345,3946304,3946309
2869,BSU_38470,ywaD,3948555,3949922,1,3948520,H,3948509,3948514,3948485,3948490
2870,BSU_38480,sasA,3949952,3950584,-1,3950623,"W, X, Y",3950636,3950641,3950663,3950668
2871,BSU_38490,menA,3950726,3951661,-1,3951749,A,3951761,3951766,3951776,3951781
2873,BSU_38499,ywzH,3952108,3952257,1,3951935,A,3951916,3951921,3951894,3951899
2874,BSU_38500,dltA,3952275,3953786,1,3952044,"W, X, Y",3952028,3952033,3952006,3952011
2875,BSU_38510,dltB,3953783,3954970,1,3952071,X,3952064,3952069,3952027,3952032
2876,BSU_38550,ywaA,3957391,3958482,1,3957332,A,3957316,3957321,3957291,3957296
2877,BSU_38560,licH,3958516,3959844,-1,3961921,A,3961928,3961933,3961961,3961966
2878,BSU_38600,licR,3962003,3963928,-1,3964005,A,3964018,3964023,3964032,3964037
2879,BSU_38610,yxzF,3964091,3964249,-1,3964907,B,3964921,3964926,3964936,3964941
2880,BSU_38620,aag,3964278,3964868,-1,3964937,G,3964941,3964946,3964965,3964970
2881,BSU_38630,katX,3964997,3966640,1,3964973,B,3964961,3964966,3964935,3964940
2882,BSU_38640,yxlH,3966745,3967947,1,3966701,A,3966694,3966699,3966663,3966668
2883,BSU_38650,yxlG,3967944,3968720,-1,3970878,"W, X, Y",3970890,3970895,3970908,3970913
2884,BSU_38660,yxlF,3968717,3969604,-1,3970879,"W, X, Y",3970890,3970895,3970908,3970913
2887,BSU_38710,yxlA,3971060,3972433,1,3970156,K,3970137,3970142,3970117,3970122
2888,new_3971340_3971882_c,S1485,3971340,3971882,-1,3971882,A,3971882,3971887,3971909,3971914
2889,BSU_38720,yxkO,3972448,3973278,-1,3973312,B,3973327,3973332,3973348,3973353
2890,BSU_38740,cydC,3975088,3976791,-1,3977690,"E, F",3977695,3977700,3977719,3977724
2891,BSU_38750,cydB,3976791,3977807,-1,3979390,A,3979391,3979396,3979420,3979425
2892,BSU_38760,cydA,3977791,3979197,-1,3979528,A,3979528,3979533,3979562,3979567
2893,BSU_38770,cimH,3979753,3981105,1,3979691,A,3979673,3979678,3979647,3979652
2894,BSU_38780,yxkI,3981227,3982915,1,3981187,A,3981170,3981175,3981144,3981149
2895,BSU_38790,yxzE,3982973,3983173,1,3982947,"W, X, Y",3982931,3982936,3982902,3982907
2896,BSU_38800,yxkH,3983187,3984026,-1,3984070,D,3984079,3984084,3984096,3984101
2897,BSU_38810,msmX,3984133,3985230,-1,3985280,A,3985285,3985290,3985306,3985311
2898,BSU_38820,yxkF,3985351,3986244,-1,3986290,A,3986296,3986301,3986323,3986328
2899,BSU_38830,aldY,3986428,3987885,1,3986348,"E, F",3986342,3986347,3986311,3986316
2900,BSU_38840,yxkD,3987927,3988763,-1,3988979,A,3988985,3988990,3989013,3989018
2901,BSU_38850,yxkC,3989331,3989873,1,3989088,D,3989080,3989085,3989046,3989051
2902,BSU_38860,galE,3989948,3990967,-1,3990994,A,3991004,3991009,3991030,3991035
2903,BSU_38870,yxkA,3991082,3991588,-1,3991616,B,3991620,3991625,3991641,3991646
2904,BSU_38880,yxjO,3991718,3992593,1,3991639,A,3991628,3991633,3991594,3991599
2905,new_3991968_3992056_c,S1494,3991968,3992056,-1,3992056,?,3992062,3992067,3992086,3992091
2906,BSU_38920,pepT,3995075,3996307,1,3995045,A,3995032,3995037,3995003,3995008
2907,new_3996377_3996599,S1495,3996377,3996599,1,3996377,"W, X, Y",3996369,3996374,3996338,3996343
2908,BSU_38930,yxjJ,3996829,3997092,1,3996629,B,3996612,3996617,3996595,3996600
2910,BSU_38950,yxjH,3997964,3999097,1,3997745,A,3997730,3997735,3997713,3997718
2911,new_3998237_3998480_c,S1498,3998237,3998480,-1,3998484,A,3998484,3998489,3998513,3998518
2912,BSU_38960,yxjG,3999350,4000486,1,3999131,A,3999117,3999122,3999097,3999102
2913,BSU_38970,yxjF,4000539,4001312,-1,4003321,"E, F",4003331,4003336,4003353,4003358
2914,BSU_38980,scoB,4001329,4001979,-1,4004209,"E, F",4004222,4004227,4004235,4004240
2915,BSU_39010,tlrB,4004288,4005136,-1,4005322,A,4005334,4005339,4005354,4005359
2916,BSU_39020,nupG,4005752,4006945,1,4005513,A,4005495,4005500,4005469,4005474
2917,BSU_39030,yxiT,4007416,4007658,-1,4007722,"W, X, Y",4007730,4007735,4007759,4007764
2918,BSU_39040,yxiS,4007803,4008093,-1,4008135,A,4008139,4008144,4008160,4008165
2919,BSU_39050,katE,4008143,4010203,-1,4010235,B,4010244,4010249,4010266,4010271
2920,BSU_39060,citH,4010404,4011684,1,4010315,"E, F",4010301,4010306,4010285,4010290
2921,BSU_39070,bglS,4011842,4012570,-1,4012612,A,4012626,4012631,4012641,4012646
2922,BSU_39080,licT,4012866,4013699,-1,4013734,A,4013744,4013749,4013771,4013776
2923,BSU_39090,yxiP,4013795,4014475,-1,4014531,A,4014532,4014537,4014570,4014575
2924,BSU_39100,yxiO,4014682,4015968,1,4014641,A,4014630,4014635,4014605,4014610
2925,BSU_39110,deaD,4015987,4017426,-1,4017467,A,4017467,4017472,4017506,4017511
2926,BSU_39120,yxiM,4017508,4018656,-1,4018699,?,4018705,4018710,4018735,4018740
2927,BSU_39220,wapI,4023054,4023482,-1,4030583,A,4030585,4030590,4030615,4030620
2928,BSU_39250,yxiE,4031797,4032243,-1,4032287,A,4032297,4032302,4032313,4032318
2929,BSU_39260,bglH,4032346,4033755,-1,4035639,?,4035640,4035645,4035673,4035678
2930,BSU_39270,bglP,4033778,4035607,-1,4035816,A,4035822,4035827,4035854,4035859
2931,BSU_39280,yxxE,4035990,4036298,-1,4037663,A,4037666,4037671,4037703,4037708
2932,BSU_39290,yxxD,4036344,4036787,-1,4039225,A,4039231,4039236,4039262,4039267
2936,BSU_39339,yxzL,4041009,4041173,-1,4041073,H,4041077,4041082,4041108,4041113
2937,BSU_39340,hutP,4041492,4041938,1,4041451,A,4041436,4041441,4041418,4041423
2939,BSU_39400,pdp,4049009,4050310,-1,4052304,A,4052317,4052322,4052334,4052339
2940,BSU_39410,nupC,4050340,4051521,-1,4053371,A,4053385,4053390,4053407,4053412
2943,BSU_39460,yxeQ,4055536,4056873,-1,4062223,A,4062231,4062236,4062260,4062265
2944,BSU_39470,sndB,4056870,4058012,-1,4062224,A,4062231,4062236,4062260,4062265
2945,BSU_39530,yxeJ,4062329,4062556,-1,4063595,A,4063602,4063607,4063633,4063638
2947,new_4062713_4063346,S1520,4062713,4063346,1,4062713,K,4062702,4062707,4062683,4062688
2948,BSU_39550,yxeH,4063684,4064496,-1,4064549,A,4064550,4064555,4064583,4064588
2949,BSU_39560,yxeG,4064536,4065093,-1,4065568,?,4065571,4065576,4065601,4065606
2950,BSU_39570,yxeF,4065074,4065508,-1,4065980,?,4065992,4065997,4066011,4066016
2951,BSU_39580,yxeE,4065597,4065962,1,4065552,K,4065542,4065547,4065511,4065516
2952,BSU_39590,yxeD,4066210,4066563,1,4066177,"F, G",4066157,4066162,4066147,4066152
2953,BSU_39600,yxeC,4066607,4067005,-1,4067036,A,4067045,4067050,4067062,4067067
2954,BSU_39610,yxeB,4067183,4068148,1,4067124,A,4067118,4067123,4067088,4067093
2955,BSU_39650,yxdK,4071310,4072287,-1,4073018,A,4073023,4073028,4073050,4073055
2956,BSU_39670,iolJ,4073081,4073953,-1,4084574,A,4084575,4084580,4084612,4084617
2957,BSU_39680,iolI,4073974,4074810,-1,4084759,A,4084771,4084776,4084788,4084793
2958,BSU_39770,iolR,4084799,4085554,1,4084417,A,4084405,4084410,4084382,4084387
2959,BSU_39780,iolS,4085608,4086540,1,4084732,A,4084718,4084723,4084701,4084706
2960,BSU_39790,yxcE,4086802,4087452,1,4086646,A,4086630,4086635,4086602,4086607
2961,BSU_39810,csbC,4088002,4089387,1,4087940,B,4087935,4087940,4087896,4087901
2962,BSU_39820,htpG,4089429,4091309,-1,4091346,A,4091348,4091353,4091384,4091389
2963,BSU_39830,yxcA,4091477,4091728,-1,4091759,A,4091760,4091765,4091789,4091794
2964,BSU_39840,yxbG,4091845,4092666,1,4091813,B,4091793,4091798,4091773,4091778
2965,BSU_39850,yxbF,4092695,4093837,-1,4093936,A,4093946,4093951,4093976,4093981
2966,BSU_39870,yxbD,4095356,4095835,-1,4096948,A,4096957,4096962,4096975,4096980
2967,BSU_39880,yxbC,4095915,4096907,-1,4097017,?,4097026,4097031,4097045,4097050
2968,new_4096991_4097415,srlX,4096997,4097409,1,4096991,A,4096978,4096983,4096952,4096957
2969,BSU_39940,yxaL,4102429,4103661,-1,4103705,A,4103717,4103722,4103731,4103736
2970,BSU_39950,yxaJ,4103762,4104187,-1,4104229,A,4104232,4104237,4104261,4104266
2971,BSU_39960,yxaI,4104444,4104899,1,4104396,A,4104378,4104383,4104354,4104359
2972,BSU_39970,yxaH,4104929,4106137,-1,4107332,A,4107344,4107349,4107371,4107376
2973,BSU_39990,qdoR,4107352,4107927,-1,4107970,A,4107979,4107984,4108000,4108005
2974,BSU_40000,yxnA,4108058,4109128,1,4108026,B,4108009,4108014,4107985,4107990
2975,BSU_40010,yxaD,4109185,4109616,-1,4109748,A,4109762,4109767,4109780,4109785
2976,BSU_40021,yxaK,4109843,4110247,1,4109676,A,4109663,4109668,4109635,4109640
2977,BSU_40030,yxaB,4110949,4111980,-1,4112035,B,4112036,4112041,4112062,4112067
2978,BSU_40040,yxaA,4112073,4113221,-1,4113261,A,4113272,4113277,4113295,4113300
2979,BSU_40050,gntR,4113417,4114148,1,4111963,A,4111953,4111958,4111923,4111928
2980,BSU_40060,gntK,4114141,4115682,1,4113383,A,4113369,4113374,4113343,4113348
2981,BSU_40070,gntP,4115711,4117057,1,4116539,A,4116520,4116525,4116494,4116499
2982,BSU_40080,gntZ,4117080,4118486,1,4117054,A,4117035,4117040,4117017,4117022
2983,BSU_40090,ahpC,4118950,4119513,1,4118585,A,4118571,4118576,4118552,4118557
2984,BSU_40100,ahpF,4119527,4121056,1,4118886,A,4118869,4118874,4118844,4118849
2985,BSU_40110,bglA,4121166,4122605,-1,4123063,A,4123075,4123080,4123090,4123095
2986,BSU_40130,yydK,4123193,4123903,1,4123158,A,4123144,4123149,4123123,4123128
2988,BSU_40140,yydJ,4124220,4124942,-1,4126206,A,4126206,4126211,4126235,4126240
2989,BSU_40150,yydI,4124963,4125592,-1,4127672,A,4127679,4127684,4127701,4127706
2991,BSU_40190,fbp,4128119,4130044,1,4127484,?,4127477,4127482,4127452,4127457
2992,BSU_40200,yydD,4130578,4132338,-1,4135223,A,4135232,4135237,4135258,4135263
2993,new_4133453_4134502,S1546,4133453,4134502,1,4133453,?,4133438,4133443,4133422,4133427
2994,BSU_40240,yycS,4135351,4135764,1,4135326,A,4135313,4135318,4135289,4135294
2995,BSU_40250,yycR,4135798,4137024,-1,4137052,H,4137064,4137069,4137088,4137093
2996,BSU_40259,yyzG,4137087,4137257,-1,4137294,B,4137295,4137300,4137331,4137336
2997,BSU_40260,yycQ,4137362,4137610,-1,4137668,H,4137669,4137674,4137700,4137705
2998,BSU_40270,yycP,4137626,4138789,-1,4139585,K,4139597,4139602,4139623,4139628
2999,BSU_40290,yycN,4139679,4140149,-1,4140220,A,4140227,4140232,4140253,4140258
3000,BSU_40300,rapG,4140260,4141357,1,4140215,A,4140198,4140203,4140175,4140180
3002,BSU_40320,rocF,4141711,4142601,-1,4145553,L,4145568,4145573,4145589,4145594
