##gnf-version 1
# Copies and Copyright-Notice
#
#      RegulonDB is free for academic/noncommercial use
#
#      User is not entitled to change or erase data sets of the RegulonDB
#      database or to eliminate copyright notices from RegulonDB. Furthermore,
#      User is not entitled to expand RegulonDB or to integrate RegulonDB partly
#      or as a whole into other databank systems, without prior written consent
#      from CCG-UNAM.
#
#      Please check the license at http://regulondb.ccg.unam.mx/menu/download/full_version/terms_and_conditions.jsp
#
# Citation
#
#      Tierrafría, V. H. et al. (2022). RegulonDB 11.0: Comprehensive high-throughput datasets on transcriptional regulation in Escherichia coli K-12,
#      Microb Genom. 2022 May;8(5). doi: 10.1099/mgen.0.000833. PMID: 35584008. https://doi.org/10.1099/mgen.0.000833
#
#
# Contact
#
#      Person: RegulonDB Team
#      Web Page: http://regulondb.ccg.unam.mx/menu/about_regulondb/contact_us/index.jsp
#          (regulondb@ccg.unam.mx)
#
#
# Release: 11.1 Date: 12/12/2022
# ___________________________________________________________________________
# Created: 12/14/2022 13:38:07
# Columns:
# (1) regulatorId. Transcription Factor (TF) identifier
# (2) regulatorName. Transcription Factor (TF) Name
# (3) regulatorGeneName. Gene(s) coding for the TF
# (4) regulatedId. Gene ID regulated by the TF (regulated Gene)
# (5) regulatedName. Gene regulated by the TF (regulated Gene)
# (6) function. Regulatory Function of the TF on the regulated Gene (+ activator, - repressor, +- dual, ? unknown)
# (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed, Strong, Weak)
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel
ECK125228843	YjjQ	yjjQ	ECK120002419	dgcN	-	Weak
ECK125228843	YjjQ	yjjQ	ECK120003003	ybhL	-	Weak
ECK125228843	YjjQ	yjjQ	ECK120003108	gfcA	-	Strong
ECK125228843	YjjQ	yjjQ	ECK120003923	yfiR	-	Weak
ECK125228843	YjjQ	yjjQ	ECK120016922	ymiA	-	Weak
ECK125228843	YjjQ	yjjQ	ECK120016923	yciX	-	Weak
ECK125228870	UvrY	uvrY	ECK120001043	uhpT	+	Strong
ECK125228870	UvrY	uvrY	ECK120002369	luxS	+	Strong
ECK125228870	UvrY	uvrY	ECK120002573	csrB	+	Strong
ECK125228870	UvrY	uvrY	ECK120002586	csrC	+	Strong
ECK125228870	UvrY	uvrY	ECK120003380	ydeP	+	Strong
ECK125230705	CecR	cecR	ECK120001213	rhlE	+	Confirmed
ECK125230705	CecR	cecR	ECK120002268	cecR	-	Confirmed
ECK125230705	CecR	cecR	ECK120003009	ybhR	-	Confirmed
ECK125230705	CecR	cecR	ECK120003010	ybhS	-	Confirmed
ECK125230705	CecR	cecR	ECK120003011	ybhF	-	Confirmed
ECK125230705	CecR	cecR	ECK120003012	ybhG	-	Confirmed
ECK125235978	DecR	decR	ECK120002378	cyuP	+	Strong
ECK125235978	DecR	decR	ECK120004175	cyuA	+	Strong
ECK125242732	HigA	higA	ECK120004154	higA	-	Strong
ECK125242732	HigA	higA	ECK120004155	higB	-	Strong
ECK125242743	PdeL	pdeL	ECK120000831	rfe	-	Strong
ECK125242743	PdeL	pdeL	ECK120001214	pdeL	+	Confirmed
ECK125242743	PdeL	pdeL	ECK120001318	fliF	-	Strong
ECK125242743	PdeL	pdeL	ECK120001598	fliG	-	Strong
ECK125242743	PdeL	pdeL	ECK120001599	fliH	-	Strong
ECK125242743	PdeL	pdeL	ECK120002692	fliI	-	Strong
ECK125242743	PdeL	pdeL	ECK120002693	fliJ	-	Strong
ECK125242743	PdeL	pdeL	ECK120002694	fliK	-	Strong
ECK125242743	PdeL	pdeL	ECK120004101	yghJ	+	Strong
ECK125257182	YhaJ	yhaJ	ECK120001149	ygiD	+	Strong
ECK125257182	YhaJ	yhaJ	ECK120002280	ybiJ	+	Strong
ECK125257182	YhaJ	yhaJ	ECK120003153	bssS	+	Strong
ECK125257182	YhaJ	yhaJ	ECK120004168	yqjF	+	Strong
ECK125257182	YhaJ	yhaJ	ECK120004172	yhaJ	+	Weak
ECK125257182	YhaJ	yhaJ	ECK120004173	yhaK	+	Strong
ECK125257182	YhaJ	yhaJ	ECK120004174	yhaL	+	Strong
ECK125257182	YhaJ	yhaJ	ECK120004296	yhhW	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000019	aceA	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000020	aceB	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000023	aceK	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000040	osmE	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000130	carA	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000130	carA	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000131	carB	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000131	carB	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000183	cysG	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000183	cysG	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000184	cysH	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000185	cysI	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000186	cysJ	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000226	dmsA	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000227	dmsB	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000228	dmsC	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000242	dppA	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000263	envZ	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000295	fhlA	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000302	fimA	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000303	fimB	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000304	fimC	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000305	fimD	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000307	fimF	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000308	fimG	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000309	fimH	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000311	fis	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000313	flhC	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000314	flhD	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000319	fnr	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000320	folA	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000362	gcd	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000379	glnH	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000381	glnP	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000382	glnQ	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000392	glpQ	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000394	glpT	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000395	gltA	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000396	gltB	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000397	gltD	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000420	hemA	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000433	ihfA	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000434	ihfB	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000435	hipB	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000436	hipA	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000467	hycA	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000468	hycB	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000469	hycC	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000470	hycD	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000471	hycE	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000472	hycF	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000473	hycG	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000474	hycH	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000476	hypA	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000477	hypB	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000478	hypC	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000479	hypD	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000480	hypE	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000486	ilvA	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000486	ilvA	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000489	ilvD	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000489	ilvD	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000490	ilvE	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000490	ilvE	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000494	ilvM	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000494	ilvM	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000610	mtr	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000631	narG	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000632	narH	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000633	narI	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000634	narJ	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000635	narK	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000642	ndh	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000646	nirB	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000646	nirB	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000647	nirC	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000647	nirC	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000648	nirD	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000648	nirD	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000652	nmpC	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000663	ompC	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000664	ompF	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000664	ompF	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000665	ompR	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000693	pflB	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000725	pstS	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000726	phoU	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000752	prfA	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000762	proV	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000763	proW	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000764	proX	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000767	pspA	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000768	pspB	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000769	pspC	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000770	pspD	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000771	pspE	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000773	pstA	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000774	pstB	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000775	pstC	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000888	rpoH	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000942	sodA	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120000943	sodB	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000968	sucA	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000969	sucB	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000970	sucC	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000971	sucD	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120000978	tdcA	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000979	tdcB	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120000980	tdcC	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001030	tyrP	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001154	tdcD	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001233	focA	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001244	ilvL	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001244	ilvL	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001282	dusB	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001324	fliA	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001325	fliZ	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001337	ubiC	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001338	ubiA	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001346	sufA	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001357	uspA	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001358	osmY	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001381	dps	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001411	acs	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001457	adiA	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001464	sra	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001469	gltF	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001489	ibpB	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001612	atoD	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001613	atoA	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001614	atoE	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001615	atoB	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001707	nuoM	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001708	nuoF	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001715	nrfA	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001715	nrfA	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001755	amiA	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001827	rpoE	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001851	yjbE	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001852	yjbF	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001853	yjbG	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001854	yjbH	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001861	pspG	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001870	actP	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001871	yjcH	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001872	nrfB	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001872	nrfB	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001873	nrfC	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001873	nrfC	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001874	nrfD	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001874	nrfD	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001875	nrfE	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001875	nrfE	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001876	nrfF	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001876	nrfF	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001877	nrfG	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001877	nrfG	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120001897	htrE	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001898	yadV	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001899	fimI	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001948	yeiL	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120001988	nuoA	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001989	nuoB	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001990	nuoC	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001991	nuoE	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001992	nuoG	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001993	nuoH	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001994	nuoI	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001995	nuoJ	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001996	nuoK	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001997	nuoL	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120001998	nuoN	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120002078	hemF	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002115	uspB	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002159	plaR	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120002160	yiaK	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120002161	yiaL	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120002162	yiaM	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120002163	yiaN	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120002164	yiaO	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120002165	lyxK	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120002166	sgbH	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120002167	sgbU	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120002168	sgbE	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120002216	rseA	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002226	ssuB	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120002226	ssuB	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120002282	prmC	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002302	norW	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120002302	norW	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120002309	ulaB	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002310	ulaC	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002337	dppB	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002338	dppC	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002339	dppD	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002340	dppF	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002441	glcB	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002443	hpt	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120002505	micF	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120002572	glcF	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002573	csrB	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120002620	glmY	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003076	ssuC	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003076	ssuC	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003077	ssuD	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003077	ssuD	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003078	ssuA	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003078	ssuA	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003079	ssuE	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003079	ssuE	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003139	csgG	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003140	csgF	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003141	csgE	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003142	csgD	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003302	paaZ	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003303	paaA	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003304	paaB	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003305	paaC	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003306	paaD	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003307	paaE	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003308	paaF	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003309	paaG	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003310	paaH	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003311	paaI	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003312	paaJ	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003313	paaK	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003494	sufE	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003495	sufS	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003496	sufD	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003497	sufC	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003498	sufB	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120003625	tcyJ	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003917	rseC	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120003918	rseB	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120003978	norV	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003978	norV	-	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120003979	hycI	+	Strong
ECK125257183	IHF	ihfA,ihfB	ECK120004102	glcA	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004103	glcG	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004104	glcE	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004105	glcD	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004150	patA	?	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004176	tdcG	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120004177	tdcF	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120004178	tdcE	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120004226	dcuD	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004292	rtcA	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004293	rtcB	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004351	ulaG	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004352	ulaA	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004353	ulaD	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004354	ulaE	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004355	ulaF	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK120004461	ilvG	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120004461	ilvG	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120048853	ilvX	+	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK120048853	ilvX	-	Confirmed
ECK125257183	IHF	ihfA,ihfB	ECK125256957	pspH	+	Weak
ECK125257183	IHF	ihfA,ihfB	ECK125256960	rseD	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK125276535	sdhX	-	Weak
ECK125257183	IHF	ihfA,ihfB	ECK125303716	narS	+	Strong
ECK125257184	HU	hupA,hupB	ECK120000355	galE	-	Strong
ECK125257184	HU	hupA,hupB	ECK120000356	galK	-	Strong
ECK125257184	HU	hupA,hupB	ECK120000359	galT	-	Strong
ECK125257184	HU	hupA,hupB	ECK120000610	mtr	-	Weak
ECK125257184	HU	hupA,hupB	ECK120001030	tyrP	-	Weak
ECK125257184	HU	hupA,hupB	ECK120001641	galM	-	Strong
ECK125257184	HU	hupA,hupB	ECK120002045	pgm	-	Weak
ECK125257184	HU	hupA,hupB	ECK120002086	seqA	-	Weak
ECK125257184	HU	hupA,hupB	ECK120002505	micF	+	Weak
ECK125257185	FrmR	frmR	ECK120002569	frmA	-	Strong
ECK125257185	FrmR	frmR	ECK120002822	frmB	-	Strong
ECK125257185	FrmR	frmR	ECK120002823	frmR	-	Strong
ECK125257188	DinJ-YafQ	dinJ,yafQ	ECK120002072	cspE	-	Confirmed
ECK125257188	DinJ-YafQ	dinJ,yafQ	ECK120002729	yafQ	-	Confirmed
ECK125257188	DinJ-YafQ	dinJ,yafQ	ECK120002730	dinJ	-	Confirmed
ECK125257189	HigB-HigA	higA,higB	ECK120004154	higA	-	Strong
ECK125257189	HigB-HigA	higA,higB	ECK120004155	higB	-	Strong
ECK125257192	NtrC	glnG	ECK120000006	hisM	+	Weak
ECK125257192	NtrC	glnG	ECK120000068	argT	+	Weak
ECK125257192	NtrC	glnG	ECK120000376	glnA	+	Confirmed
ECK125257192	NtrC	glnG	ECK120000376	glnA	-	Confirmed
ECK125257192	NtrC	glnG	ECK120000378	glnG	+	Confirmed
ECK125257192	NtrC	glnG	ECK120000378	glnG	-	Confirmed
ECK125257192	NtrC	glnG	ECK120000379	glnH	+	Strong
ECK125257192	NtrC	glnG	ECK120000379	glnH	-	Strong
ECK125257192	NtrC	glnG	ECK120000380	glnL	+	Confirmed
ECK125257192	NtrC	glnG	ECK120000380	glnL	-	Confirmed
ECK125257192	NtrC	glnG	ECK120000381	glnP	+	Strong
ECK125257192	NtrC	glnG	ECK120000381	glnP	-	Strong
ECK125257192	NtrC	glnG	ECK120000382	glnQ	+	Strong
ECK125257192	NtrC	glnG	ECK120000382	glnQ	-	Strong
ECK125257192	NtrC	glnG	ECK120000445	hisP	+	Weak
ECK125257192	NtrC	glnG	ECK120000826	relA	+	Strong
ECK125257192	NtrC	glnG	ECK120001577	potF	+	Weak
ECK125257192	NtrC	glnG	ECK120001578	potG	+	Weak
ECK125257192	NtrC	glnG	ECK120001579	potH	+	Weak
ECK125257192	NtrC	glnG	ECK120001580	potI	+	Weak
ECK125257192	NtrC	glnG	ECK120001753	amtB	+	Weak
ECK125257192	NtrC	glnG	ECK120001827	rpoE	+	Strong
ECK125257192	NtrC	glnG	ECK120002027	hisJ	+	Weak
ECK125257192	NtrC	glnG	ECK120002028	hisQ	+	Weak
ECK125257192	NtrC	glnG	ECK120002080	glnK	+	Weak
ECK125257192	NtrC	glnG	ECK120002216	rseA	+	Strong
ECK125257192	NtrC	glnG	ECK120002391	yhdW	+	Weak
ECK125257192	NtrC	glnG	ECK120002392	yhdX	+	Weak
ECK125257192	NtrC	glnG	ECK120002393	yhdY	+	Weak
ECK125257192	NtrC	glnG	ECK120002394	yhdZ	+	Weak
ECK125257192	NtrC	glnG	ECK120003117	rutG	+	Weak
