mg_tu_id,mg_tss,mg_tss_strand,strain_id,strain_tss,strain_tss_strand,strain_name,strain_tu_length
ECK120015155,3433686,-1,NC_007779.1,4206730,1,W3110,1250
ECK120015153,2668982,1,NC_007779.1,2667638,1,W3110,4267
ECK120015152,3853257,-1,NC_007779.1,3787158,1,W3110,139
ECK120015151,3808180,-1,NC_007779.1,3832235,1,W3110,9941
ECK120015150,3808238,-1,NC_007779.1,3832177,1,W3110,9999
ECK120011167,4338042,-1,NC_007779.1,4341846,-1,W3110,874
ECK120011166,1668591,-1,NC_007779.1,1668238,-1,W3110,2067
ECK120011165,1668603,-1,NC_007779.1,1669058,-1,W3110,1259
ECK120011164,4107474,1,NC_007779.1,3527949,-1,W3110,1258
ECK120011163,4196859,-1,NC_007779.1,3439822,1,W3110,527
ECK120011162,4196954,-1,NC_007779.1,3439727,1,W3110,622
ECK120011159,3618537,1,NC_007779.1,4021426,-1,W3110,452
ECK120011157,4046940,1,NC_007779.1,3586929,-1,W3110,2812
ECK120011154,1832399,1,NC_007779.1,1834113,1,W3110,835
ECK120011153,911076,-1,NC_007779.1,909753,-1,W3110,1745
ECK120011151,2634197,1,NC_007779.1,2632853,1,W3110,1405
ECK120011141,2248560,-1,NC_007779.1,2250397,-1,W3110,1497
ECK120011140,1388844,-1,NC_007779.1,1390019,-1,W3110,539
ECK120011139,2599879,1,NC_007779.1,2598535,1,W3110,599
ECK120011138,2600437,1,NC_007779.1,2599093,1,W3110,511
ECK120011137,1339234,-1,NC_007779.1,1340226,-1,W3110,722
ECK120011093,4178354,1,NC_007779.1,3447068,-1,W3110,11259
ECK120011127,1339190,-1,NC_007779.1,1340226,-1,W3110,678
ECK120011125,4233539,-1,NC_007779.1,4235474,-1,W3110,1655
ECK120011123,511411,-1,NC_007779.1,508099,-1,W3110,2536
ECK120011122,4467363,1,NC_007779.1,4472043,1,W3110,2958
ECK120011121,1308673,-1,NC_007779.1,1308535,-1,W3110,1852
ECK120011120,2255252,-1,NC_007779.1,2257579,-1,W3110,1007
ECK120011119,2231819,1,NC_007779.1,2235153,1,W3110,909
ECK120011118,2999064,-1,NC_007779.1,2997640,-1,W3110,80
ECK120011117,2828860,1,NC_007779.1,2827516,1,W3110,960
ECK120011116,461819,1,NC_007779.1,461043,1,W3110,1967
ECK120011115,461838,1,NC_007779.1,461062,1,W3110,1948
ECK120011114,104636,1,NC_007779.1,104636,1,W3110,1820
ECK120011113,104693,1,NC_007779.1,104693,1,W3110,1763
ECK120011112,105045,1,NC_007779.1,105045,1,W3110,1411
ECK120011111,519949,-1,NC_007779.1,517564,-1,W3110,1609
ECK120011126,4233722,1,NC_007779.1,4237312,1,W3110,1685
ECK120011110,1862526,1,NC_007779.1,1864240,1,W3110,1240
ECK120011108,1862735,1,NC_007779.1,1864449,1,W3110,1031
ECK120011107,3477499,-1,NC_007779.1,4162917,1,W3110,892
ECK120011106,3477525,-1,NC_007779.1,4162891,1,W3110,918
ECK120011105,1330789,1,NC_007779.1,1332503,1,W3110,2856
ECK120011104,1330818,1,NC_007779.1,1332532,1,W3110,2827
ECK120011103,1330848,1,NC_007779.1,1332562,1,W3110,2797
ECK120011102,1330883,1,NC_007779.1,1332597,1,W3110,2762
ECK120011101,1330980,1,NC_007779.1,1332694,1,W3110,2665
ECK120011100,1556606,1,NC_007779.1,1558320,1,W3110,450
ECK120011099,1556596,1,NC_007779.1,1558310,1,W3110,460
ECK120011098,1103344,-1,NC_007779.1,1101092,-1,W3110,2493
ECK120011097,458815,1,NC_007779.1,458039,1,W3110,2427
ECK120011096,4624856,1,NC_007779.1,4629536,1,W3110,2438
ECK120011109,1862597,1,NC_007779.1,1864311,1,W3110,1169
ECK120011091,4163399,1,NC_007779.1,3470396,-1,W3110,2886
ECK120011090,4155078,-1,NC_007779.1,3481603,1,W3110,1382
ECK120010968,3658242,1,NC_007779.1,3981333,-1,W3110,840
ECK120011087,4049899,1,NC_007779.1,3586665,-1,W3110,117
ECK120011086,3966162,1,NC_007779.1,3668950,-1,W3110,1569
ECK120011085,3965687,1,NC_007779.1,3670591,-1,W3110,403
ECK120011084,3965647,1,NC_007779.1,3670591,-1,W3110,443
ECK120011083,3881861,-1,NC_007779.1,3758554,1,W3110,1713
ECK120011082,3881841,-1,NC_007779.1,3758574,1,W3110,1693
ECK120011081,3719940,1,NC_007779.1,3920102,-1,W3110,373
ECK120011080,3719889,1,NC_007779.1,3920102,-1,W3110,424
ECK120011079,3490851,-1,NC_007779.1,4149565,1,W3110,585
ECK120011076,3100790,-1,NC_007779.1,3098310,-1,W3110,1136
ECK120011075,2909797,-1,NC_007779.1,2905299,-1,W3110,3154
ECK120011074,2909717,-1,NC_007779.1,2905299,-1,W3110,3074
ECK120011072,2685797,1,NC_007779.1,2684453,1,W3110,1228
ECK120011088,4124509,-1,NC_007779.1,3512172,1,W3110,1078
ECK120011058,706060,1,NC_007779.1,706482,1,W3110,1918
ECK120011070,2441641,-1,NC_007779.1,2445729,-1,W3110,1358
ECK120011069,2101324,-1,NC_007779.1,2101999,-1,W3110,1462
ECK120011068,2055031,1,NC_007779.1,2057168,1,W3110,1484
ECK120011067,1994879,-1,NC_007779.1,1995011,-1,W3110,2005
ECK120011066,1862618,1,NC_007779.1,1864332,1,W3110,2116
ECK120011065,1806351,1,NC_007779.1,1808065,1,W3110,948
ECK120011064,1801346,-1,NC_007779.1,1801749,-1,W3110,1311
ECK120011063,1799301,-1,NC_007779.1,1796930,-1,W3110,4085
ECK120011062,1735323,1,NC_007779.1,1737037,1,W3110,791
ECK120011061,1688551,1,NC_007779.1,1690265,1,W3110,1200
ECK120011060,1341870,1,NC_007779.1,1343584,1,W3110,1114
ECK120011059,985743,-1,NC_007779.1,984941,-1,W3110,1224
ECK120009768,1237509,1,NC_007779.1,1239086,1,W3110,2440
ECK120011071,2640642,-1,NC_007779.1,2637957,-1,W3110,1341
ECK120011073,2822090,-1,NC_007779.1,2818037,-1,W3110,2709
ECK120011089,4153190,-1,NC_007779.1,3483491,1,W3110,2743
ECK120011057,699222,-1,NC_007779.1,697935,-1,W3110,1709
ECK120011054,367538,-1,NC_007779.1,365652,-1,W3110,1110
ECK120011053,255809,-1,NC_007779.1,254259,-1,W3110,1550
ECK120011052,218837,-1,NC_007779.1,217020,-1,W3110,1817
ECK120011051,185977,-1,NC_007779.1,185090,-1,W3110,887
ECK120011050,180845,1,NC_007779.1,180845,1,W3110,1463
ECK120011049,30775,1,NC_007779.1,30775,1,W3110,3263
ECK120011048,28343,1,NC_007779.1,28343,1,W3110,929
ECK120010984,1638812,-1,NC_007779.1,1640169,-1,W3110,357
ECK120010983,2578588,1,NC_007779.1,2577244,1,W3110,3051
ECK120010982,4539928,-1,NC_007779.1,4542339,-1,W3110,2269
ECK120010981,833073,1,NC_007779.1,833495,1,W3110,3137
ECK120010978,3658345,1,NC_007779.1,3976888,-1,W3110,5182
ECK120010970,3656960,1,NC_007779.1,3982848,-1,W3110,607
ECK120010963,605453,-1,NC_007779.1,603994,-1,W3110,682
ECK120011056,497139,1,NC_007779.1,496363,1,W3110,680
ECK120010962,712942,1,NC_007779.1,713364,1,W3110,2300
ECK120010961,2691123,-1,NC_007779.1,2688327,-1,W3110,1452
ECK120010960,1359373,-1,NC_007779.1,1359516,-1,W3110,1571
ECK120010955,57336,-1,NC_007779.1,52427,-1,W3110,4909
ECK120010954,57241,-1,NC_007779.1,54755,-1,W3110,2486
ECK120010953,57156,-1,NC_007779.1,54755,-1,W3110,2401
ECK120010952,3112899,-1,NC_007779.1,3110710,-1,W3110,845
ECK120010951,196470,1,NC_007779.1,196470,1,W3110,1428
ECK120010950,2736006,1,NC_007779.1,2734662,1,W3110,877
ECK120010949,3247643,1,NC_007779.1,3246299,1,W3110,1179
ECK120010948,197821,1,NC_007779.1,197821,1,W3110,2539
ECK120010947,3201104,1,NC_007779.1,3199760,1,W3110,723
ECK120010946,3101744,-1,NC_007779.1,3099560,-1,W3110,840
ECK120011055,424985,1,NC_007779.1,424209,1,W3110,1096
ECK120011124,4233616,-1,NC_007779.1,4235474,-1,W3110,1732
ECK120010945,3101798,-1,NC_007779.1,3099560,-1,W3110,894
ECK120010944,200960,1,NC_007779.1,200960,1,W3110,1036
ECK120010943,200455,1,NC_007779.1,200455,1,W3110,2893
ECK120010940,63358,-1,NC_007779.1,59687,-1,W3110,3671
ECK120010936,348646,1,NC_007779.1,347870,1,W3110,5946
ECK120010933,2551243,-1,NC_007779.1,2555092,-1,W3110,1597
ECK120010932,2456999,-1,NC_007779.1,2461773,-1,W3110,672
ECK120010931,4112869,1,NC_007779.1,3522960,-1,W3110,852
ECK120010930,1890561,-1,NC_007779.1,1891665,-1,W3110,610
ECK120010929,1923385,-1,NC_007779.1,1924027,-1,W3110,1072
ECK120010928,396553,1,NC_007779.1,395777,1,W3110,2413
ECK120010927,4390638,-1,NC_007779.1,4390727,-1,W3110,4591
ECK120010926,2753486,1,NC_007779.1,2752142,1,W3110,460
ECK120010925,493709,1,NC_007779.1,492933,1,W3110,1301
ECK120010924,2495578,1,NC_007779.1,2501024,1,W3110,987
ECK120010922,3581016,-1,NC_007779.1,4059399,1,W3110,89
ECK120010941,1346843,-1,NC_007779.1,1346471,-1,W3110,2086
ECK120010907,368528,-1,NC_007779.1,365652,-1,W3110,2100
ECK120010920,3219458,1,NC_007779.1,3218114,1,W3110,1415
ECK120010919,1800818,-1,NC_007779.1,1801077,-1,W3110,1455
ECK120010918,3039822,1,NC_007779.1,3038478,1,W3110,554
ECK120010917,3000257,1,NC_007779.1,2998913,1,W3110,3711
ECK120010915,137045,1,NC_007779.1,137045,1,W3110,1588
ECK120010914,511573,1,NC_007779.1,510797,1,W3110,2295
ECK120010913,2718675,1,NC_007779.1,2717331,1,W3110,479
ECK120010912,2483448,-1,NC_007779.1,2486084,-1,W3110,2810
ECK120010911,1544163,-1,NC_007779.1,1544386,-1,W3110,1491
ECK120010910,1544124,-1,NC_007779.1,1544386,-1,W3110,1452
ECK120010909,841648,-1,NC_007779.1,839671,-1,W3110,2399
ECK120010908,4467280,1,NC_007779.1,4471960,1,W3110,3041
ECK120009834,427205,1,NC_007779.1,426429,1,W3110,3271
ECK120010921,787632,-1,NC_007779.1,787265,-1,W3110,789
ECK120010923,2800590,-1,NC_007779.1,2798306,-1,W3110,940
ECK120010906,1173992,-1,NC_007779.1,1172095,-1,W3110,3474
ECK120010905,1174028,-1,NC_007779.1,1172095,-1,W3110,3510
ECK120010902,3374766,1,NC_007779.1,3374621,1,W3110,1470
ECK120010900,2349499,-1,NC_007779.1,2353492,-1,W3110,677
ECK120010899,1368040,-1,NC_007779.1,1368532,-1,W3110,1222
ECK120010898,1367929,-1,NC_007779.1,1368532,-1,W3110,1111
ECK120010897,1367945,-1,NC_007779.1,1368532,-1,W3110,1127
ECK120010896,3086577,1,NC_007779.1,3085233,1,W3110,1283
ECK120010894,3679229,-1,NC_007779.1,3961186,1,W3110,809
ECK120010893,1244556,-1,NC_007779.1,1245370,-1,W3110,763
ECK120010892,1972716,-1,NC_007779.1,1968107,-1,W3110,6323
ECK120010891,3219120,-1,NC_007779.1,3216212,-1,W3110,1564
ECK120010890,1138351,1,NC_007779.1,1139928,1,W3110,2635
ECK120010889,1130165,-1,NC_007779.1,1130991,-1,W3110,751
ECK120010887,4591633,1,NC_007779.1,4596313,1,W3110,1679
ECK120010886,2003676,-1,NC_007779.1,2004247,-1,W3110,1566
ECK120010885,1616955,1,NC_007779.1,1618669,1,W3110,1263
ECK120010884,4046652,-1,NC_007779.1,3590029,1,W3110,982
ECK120010883,3059730,1,NC_007779.1,3058386,1,W3110,950
ECK120010882,4375567,1,NC_007779.1,4380247,1,W3110,698
ECK120010881,3639848,-1,NC_007779.1,4000567,1,W3110,463
ECK120010878,191812,1,NC_007779.1,191812,1,W3110,768
ECK120010877,4120406,-1,NC_007779.1,3516275,1,W3110,1561
ECK120009841,3515153,-1,NC_007779.1,4125263,1,W3110,2519
ECK120009840,3515982,-1,NC_007779.1,4124434,1,W3110,3348
ECK120009839,3516252,-1,NC_007779.1,4124164,1,W3110,3618
ECK120009838,3517600,-1,NC_007779.1,4122816,1,W3110,4966
ECK120009837,3519167,-1,NC_007779.1,4121249,1,W3110,6533
ECK120009836,3519380,-1,NC_007779.1,4121036,1,W3110,6746
ECK120009835,426055,1,NC_007779.1,425279,1,W3110,1731
ECK120010904,141360,1,NC_007779.1,141360,1,W3110,607
ECK120009832,1084865,1,NC_007779.1,1085287,1,W3110,1230
ECK120009765,1151575,1,NC_007779.1,1153152,1,W3110,1605
ECK120009471,3656791,-1,NC_007779.1,3983624,1,W3110,1536
ECK120009797,3667607,-1,NC_007779.1,3972808,1,W3110,2692
ECK120009829,4393937,1,NC_007779.1,4398617,1,W3110,10367
ECK120009828,131519,1,NC_007779.1,131519,1,W3110,2753
ECK120009827,1335424,1,NC_007779.1,1337138,1,W3110,3082
ECK120009826,1335781,1,NC_007779.1,1337495,1,W3110,2725
ECK120009825,1057984,-1,NC_007779.1,1057684,-1,W3110,722
ECK120009824,2522563,-1,NC_007779.1,2526780,-1,W3110,1229
ECK120009823,2522505,-1,NC_007779.1,2526780,-1,W3110,1171
ECK120009822,4201905,1,NC_007779.1,3432036,-1,W3110,2740
ECK120009821,4201712,-1,NC_007779.1,3434969,1,W3110,449
ECK120009820,1813742,-1,NC_007779.1,1815135,-1,W3110,321
ECK120009819,3884065,1,NC_007779.1,3755563,-1,W3110,787
ECK120009818,2857019,1,NC_007779.1,2855675,1,W3110,2635
ECK120009816,2804599,1,NC_007779.1,2803255,1,W3110,3525
ECK120009830,4394035,1,NC_007779.1,4398715,1,W3110,10269
ECK120009801,1146649,1,NC_007779.1,1148226,1,W3110,891
ECK120009814,2804563,1,NC_007779.1,2803219,1,W3110,3561
ECK120009813,1463509,1,NC_007779.1,1465223,1,W3110,1552
ECK120009812,2601171,1,NC_007779.1,2599827,1,W3110,13611
ECK120009810,3884237,1,NC_007779.1,3755563,-1,W3110,615
ECK120009809,3734906,1,NC_007779.1,3904258,-1,W3110,1251
ECK120009808,3730807,-1,NC_007779.1,3909608,1,W3110,2890
ECK120009807,1190508,-1,NC_007779.1,1189893,-1,W3110,2192
ECK120009806,2061978,-1,NC_007779.1,2063153,-1,W3110,962
ECK120009805,121650,-1,NC_007779.1,120144,-1,W3110,1506
ECK120009804,4366843,-1,NC_007779.1,4370150,-1,W3110,1373
ECK120009803,3558107,-1,NC_007779.1,4082309,1,W3110,2274
ECK120009802,1146791,1,NC_007779.1,1148368,1,W3110,749
ECK120010942,3038834,-1,NC_007779.1,3036768,-1,W3110,722
ECK120009815,2804755,1,NC_007779.1,2803411,1,W3110,3369
ECK120009817,890776,-1,NC_007779.1,890918,-1,W3110,280
ECK120009800,3883882,-1,NC_007779.1,3756533,1,W3110,3734
ECK120009799,3742674,1,NC_007779.1,3889634,-1,W3110,8107
ECK120009796,1348944,-1,NC_007779.1,1348656,-1,W3110,2002
ECK120009795,1349129,-1,NC_007779.1,1348656,-1,W3110,2187
ECK120009794,1230466,-1,NC_007779.1,1231060,-1,W3110,983
ECK120009793,961859,1,NC_007779.1,962281,1,W3110,2314
ECK120009792,961717,1,NC_007779.1,962139,1,W3110,2456
ECK120009791,1011659,1,NC_007779.1,1012081,1,W3110,3800
ECK120009790,1011666,1,NC_007779.1,1012088,1,W3110,3793
ECK120009789,1298309,-1,NC_007779.1,1297023,-1,W3110,2863
ECK120009788,3270592,-1,NC_007779.1,3269817,-1,W3110,630
ECK120009787,3952388,1,NC_007779.1,3679558,-1,W3110,4735
ECK120009786,3950290,1,NC_007779.1,3679558,-1,W3110,6833
ECK120009785,3950218,1,NC_007779.1,3679558,-1,W3110,6905
ECK120009784,2911355,-1,NC_007779.1,2908550,-1,W3110,1461
ECK120009783,2911368,-1,NC_007779.1,2908550,-1,W3110,1474
ECK120009782,2913829,-1,NC_007779.1,2909412,-1,W3110,3073
ECK120009781,1741379,1,NC_007779.1,1743093,1,W3110,1182
ECK120009780,1741201,1,NC_007779.1,1742915,1,W3110,1360
ECK120009779,1447367,-1,NC_007779.1,1448092,-1,W3110,989
ECK120009778,1453865,1,NC_007779.1,1455579,1,W3110,9573
ECK120009777,461305,1,NC_007779.1,460529,1,W3110,473
ECK120009776,461332,1,NC_007779.1,460556,1,W3110,446
ECK120009775,461395,1,NC_007779.1,460619,1,W3110,383
ECK120009774,461442,1,NC_007779.1,460666,1,W3110,336
ECK120009773,4200176,1,NC_007779.1,3436080,-1,W3110,425
ECK120009772,2701813,-1,NC_007779.1,2699274,-1,W3110,1195
ECK120009771,2704223,-1,NC_007779.1,2699274,-1,W3110,3605
ECK120009770,3274934,-1,NC_007779.1,3269814,-1,W3110,4975
ECK120009769,1237538,1,NC_007779.1,1239115,1,W3110,2411
ECK120009798,472556,1,NC_007779.1,471780,1,W3110,1745
ECK120009831,2255290,1,NC_007779.1,2258624,1,W3110,724
ECK120010903,4240300,1,NC_007779.1,4243890,1,W3110,435
ECK120009764,2838132,-1,NC_007779.1,2833829,-1,W3110,2959
ECK120009595,4540809,1,NC_007779.1,4545489,1,W3110,750
ECK120009762,3560756,-1,NC_007779.1,4079659,1,W3110,1003
ECK120009761,3560891,-1,NC_007779.1,4079524,1,W3110,1138
ECK120009760,3561480,-1,NC_007779.1,4078935,1,W3110,1727
ECK120009759,3561849,-1,NC_007779.1,4078566,1,W3110,2096
ECK120009758,1453670,-1,NC_007779.1,1453311,-1,W3110,2073
ECK120009757,1572072,-1,NC_007779.1,1570618,-1,W3110,3168
ECK120009756,3742618,-1,NC_007779.1,3897797,1,W3110,934
ECK120009755,739421,1,NC_007779.1,739843,1,W3110,1504
ECK120009754,2303577,-1,NC_007779.1,2294692,-1,W3110,12219
ECK120009753,738980,1,NC_007779.1,739402,1,W3110,1945
ECK120009752,961165,1,NC_007779.1,961587,1,W3110,2551
ECK120009751,4365392,-1,NC_007779.1,4369696,-1,W3110,374
ECK120009750,771284,1,NC_007779.1,771706,1,W3110,2897
ECK120009748,1078925,-1,NC_007779.1,1075342,-1,W3110,4005
ECK120009747,4640681,-1,NC_007779.1,4644219,-1,W3110,1142
ECK120009746,4640801,-1,NC_007779.1,4644219,-1,W3110,1262
ECK120009745,4640688,-1,NC_007779.1,4644219,-1,W3110,1149
ECK120009744,4640599,-1,NC_007779.1,4644219,-1,W3110,1060
ECK120009743,4640535,-1,NC_007779.1,4644219,-1,W3110,996
ECK120009742,4640512,-1,NC_007779.1,4644219,-1,W3110,973
ECK120009741,4640508,-1,NC_007779.1,4644219,-1,W3110,969
ECK120009740,3318297,-1,NC_007779.1,3317886,-1,W3110,266
ECK120009739,3318375,-1,NC_007779.1,3308854,-1,W3110,9376
ECK120009738,1267854,1,NC_007779.1,1269431,1,W3110,1213
ECK120009737,1266899,1,NC_007779.1,1268476,1,W3110,2168
ECK120009736,385205,1,NC_007779.1,384429,1,W3110,3441
ECK120009735,2524910,-1,NC_007779.1,2528144,-1,W3110,2212
ECK120009734,1319944,-1,NC_007779.1,1318130,-1,W3110,3528
ECK120009733,2710186,-1,NC_007779.1,2705978,-1,W3110,2864
ECK120009699,3322278,-1,NC_007779.1,3321927,-1,W3110,206
ECK120009732,1932784,-1,NC_007779.1,1933799,-1,W3110,699
ECK120009730,4042030,-1,NC_007779.1,3594651,1,W3110,1124
ECK120009728,1932799,-1,NC_007779.1,1933799,-1,W3110,714
ECK120009727,1933109,-1,NC_007779.1,1933799,-1,W3110,1024
ECK120009726,4379003,-1,NC_007779.1,4382463,-1,W3110,1220
ECK120009725,4442261,-1,NC_007779.1,4446218,-1,W3110,723
ECK120009724,3600813,-1,NC_007779.1,4039602,1,W3110,926
ECK120009722,4541871,1,NC_007779.1,4546551,1,W3110,1031
ECK120009721,4542694,1,NC_007779.1,4547374,1,W3110,7016
ECK120009720,3777289,1,NC_007779.1,3859398,-1,W3110,3728
ECK120009719,3536755,-1,NC_007779.1,4103661,1,W3110,2282
ECK120009718,3536639,-1,NC_007779.1,4103777,1,W3110,2166
ECK120009717,3536707,-1,NC_007779.1,4103709,1,W3110,2234
ECK120009716,42325,1,NC_007779.1,42325,1,W3110,3425
ECK120009715,34218,1,NC_007779.1,34218,1,W3110,477
ECK120009731,4042121,-1,NC_007779.1,3594560,1,W3110,1215
ECK120009714,1079291,1,NC_007779.1,1079713,1,W3110,1547
ECK120009712,1079185,1,NC_007779.1,1079607,1,W3110,1653
ECK120009711,1079179,1,NC_007779.1,1079601,1,W3110,1659
ECK120009710,1079168,1,NC_007779.1,1079590,1,W3110,1670
ECK120009709,1488190,1,NC_007779.1,1489904,1,W3110,1481
ECK120009708,4551518,1,NC_007779.1,4556198,1,W3110,2843
ECK120009707,1755467,1,NC_007779.1,1757181,1,W3110,1643
ECK120009706,2709632,-1,NC_007779.1,2705978,-1,W3110,2310
ECK120009705,754958,1,NC_007779.1,755380,1,W3110,10192
ECK120009704,127717,1,NC_007779.1,127717,1,W3110,1677
ECK120009703,122034,1,NC_007779.1,122034,1,W3110,7360
ECK120009702,4606432,-1,NC_007779.1,4610759,-1,W3110,353
ECK120009701,4362627,-1,NC_007779.1,4367187,-1,W3110,118
ECK120009700,3708694,-1,NC_007779.1,3931721,1,W3110,285
ECK120009713,1079210,1,NC_007779.1,1079632,1,W3110,1628
ECK120009698,3318297,-1,NC_007779.1,3313040,-1,W3110,5112
ECK120009697,2818697,-1,NC_007779.1,2816440,-1,W3110,913
ECK120009650,4348764,-1,NC_007779.1,4350309,-1,W3110,3133
ECK120009694,1992180,-1,NC_007779.1,1993882,-1,W3110,435
ECK120009693,1287665,-1,NC_007779.1,1288586,-1,W3110,656
ECK120009691,1031719,-1,NC_007779.1,1031973,-1,W3110,168
ECK120009690,926006,-1,NC_007779.1,926265,-1,W3110,163
ECK120009689,697163,-1,NC_007779.1,696814,-1,W3110,771
ECK120009688,4496386,1,NC_007779.1,4501066,1,W3110,143
ECK120009687,4392313,1,NC_007779.1,4396993,1,W3110,345
ECK120009686,4175381,1,NC_007779.1,3459496,-1,W3110,1804
ECK120009685,3982364,1,NC_007779.1,3653840,-1,W3110,477
ECK120009684,3215597,1,NC_007779.1,3214253,1,W3110,119
ECK120009683,3110365,1,NC_007779.1,3109021,1,W3110,112
ECK120009682,2466308,1,NC_007779.1,2471754,1,W3110,75
ECK120009680,2059845,1,NC_007779.1,2061982,1,W3110,121
ECK120009695,2043562,-1,NC_007779.1,2045605,-1,W3110,94
ECK120009667,4472745,-1,NC_007779.1,4477106,-1,W3110,319
ECK120009678,2947382,1,NC_007779.1,2946038,1,W3110,374
ECK120009677,2520924,1,NC_007779.1,2526370,1,W3110,595
ECK120009676,2286207,1,NC_007779.1,2289541,1,W3110,124
ECK120009675,1746415,1,NC_007779.1,1748129,1,W3110,177
ECK120009674,780514,1,NC_007779.1,780936,1,W3110,404
ECK120009673,564703,1,NC_007779.1,563926,1,W3110,96
ECK120009672,262841,1,NC_007779.1,262065,1,W3110,105
ECK120009671,236913,1,NC_007779.1,236913,1,W3110,154
ECK120009670,3915326,-1,NC_007779.1,3721355,1,W3110,3516
ECK120009669,3344662,1,NC_007779.1,3344517,1,W3110,3627
ECK120009668,2023836,1,NC_007779.1,2025973,1,W3110,755
ECK125285346,4074641,1,NC_007779.1,3561227,-1,W3110,813
ECK120026637,446687,-1,NC_007779.1,444526,-1,W3110,1385
ECK120009679,2044541,1,NC_007779.1,2046678,1,W3110,209
ECK120009681,2062252,1,NC_007779.1,2046678,1,W3110,83
ECK120009666,4472553,-1,NC_007779.1,4477106,-1,W3110,127
ECK120009665,2533608,1,NC_007779.1,2539054,1,W3110,2772
ECK120009663,2533507,1,NC_007779.1,2538953,1,W3110,2873
ECK120009662,2533498,1,NC_007779.1,2538944,1,W3110,2882
ECK120009661,2533501,1,NC_007779.1,2538947,1,W3110,2879
ECK120009660,3485951,-1,NC_007779.1,4154465,1,W3110,537
ECK120009659,2312887,-1,NC_007779.1,2314944,-1,W3110,1277
ECK120009658,2312864,-1,NC_007779.1,2314944,-1,W3110,1254
ECK120009657,2430800,-1,NC_007779.1,2433476,-1,W3110,2770
ECK120009656,2687526,-1,NC_007779.1,2685726,-1,W3110,456
ECK120009655,2687441,-1,NC_007779.1,2685726,-1,W3110,371
ECK120009654,3210646,1,NC_007779.1,3209302,1,W3110,426
ECK120009653,2001808,-1,NC_007779.1,2001678,-1,W3110,2267
ECK120009652,3569571,-1,NC_007779.1,4070844,1,W3110,5489
ECK120009651,3569455,-1,NC_007779.1,4070960,1,W3110,5373
ECK120009649,4360106,-1,NC_007779.1,4361148,-1,W3110,3636
ECK120009696,2518253,-1,NC_007779.1,2523448,-1,W3110,251
ECK120009648,3492449,-1,NC_007779.1,4147967,1,W3110,724
ECK120009647,3492430,-1,NC_007779.1,4147986,1,W3110,705
ECK120009646,3492395,-1,NC_007779.1,4148021,1,W3110,670
ECK120009645,3492335,-1,NC_007779.1,4148081,1,W3110,610
ECK120009644,1040599,1,NC_007779.1,1041021,1,W3110,1316
ECK120009643,4518282,-1,NC_007779.1,4521444,-1,W3110,1518
ECK120009642,2810747,1,NC_007779.1,2809403,1,W3110,3407
ECK120009641,3597730,-1,NC_007779.1,4042685,1,W3110,5006
ECK120009640,4277447,1,NC_007779.1,4281037,1,W3110,510
ECK120009639,4001194,1,NC_007779.1,3634305,-1,W3110,1182
ECK120009637,3090275,1,NC_007779.1,3088931,1,W3110,848
ECK120009636,3090327,1,NC_007779.1,3088983,1,W3110,796
ECK120009634,432091,-1,NC_007779.1,430320,-1,W3110,995
ECK120009664,2533601,1,NC_007779.1,2539047,1,W3110,2779
ECK120009729,973404,1,NC_007779.1,973826,1,W3110,7382
ECK120009633,432245,-1,NC_007779.1,430320,-1,W3110,1149
ECK120009632,2405335,-1,NC_007779.1,2394675,-1,W3110,15330
ECK120009631,923210,1,NC_007779.1,923632,1,W3110,2330
ECK120009628,2430770,-1,NC_007779.1,2433476,-1,W3110,2740
ECK120009627,3073823,-1,NC_007779.1,3070087,-1,W3110,2392
ECK120009626,2868118,-1,NC_007779.1,2865215,-1,W3110,1559
ECK120009625,2868782,-1,NC_007779.1,2865215,-1,W3110,2223
ECK120009624,2620909,-1,NC_007779.1,2617527,-1,W3110,2038
ECK120009623,3212688,1,NC_007779.1,3211344,1,W3110,2274
ECK120009622,3212637,1,NC_007779.1,3211293,1,W3110,2325
ECK120009621,3212473,1,NC_007779.1,3211129,1,W3110,2489
ECK120009620,3210735,1,NC_007779.1,3209391,1,W3110,4227
ECK120009619,3210712,1,NC_007779.1,3209368,1,W3110,4250
ECK120009618,3640000,1,NC_007779.1,3999824,-1,W3110,591
ECK120009617,3639998,1,NC_007779.1,3999824,-1,W3110,593
