,TU,tss,best score,name,ID,Sigma70_Prib_score,Sigma54_Prib_score,Sigma32_Prib_score,Sigma24_Prib_score,Sigma38_Prib_score,Sigma28_Prib_score
3319,ECK120009225,3853023,,ilvB,b3671,-9.940205062308443,-2.5140421210104593,-8.23672594693986,-15.441666849178837,-8.52015741424229,-10.199900132432111
3320,ECK120009225,3853023,,ivbL,b3672,-9.940205062308443,-2.5140421210104593,-8.23672594693986,-15.441666849178837,-8.52015741424229,-10.199900132432111
3321,ECK125158019,3853023,,ivbL,b3672,-9.940205062308443,-2.5140421210104593,-8.23672594693986,-15.441666849178837,-8.52015741424229,-10.199900132432111
3322,ECK120015152,3853257,,istR,b4616,-5.403253034761231,-9.857209584468713,-7.412952096964416,-12.294053069749722,-6.000159444643018,-10.87232383450785
3323,ECK120015175,3853192,,istR,b4616,-3.2902888010427516,-6.565496435648246,-7.494109430231955,-6.0624003141964655,-5.542326351017538,-13.421629026282716
3324,ECK120009117,3853337,,tisB,b4618,-2.4914052356230356,-9.164062403908767,-10.281344948141806,-6.031040191756212,-3.9632775173819788,-10.782493120468148
3325,ECK120029334,3853845,,emrD,b3673,-4.475761085097457,-5.020927677517236,-8.190370926772871,-6.097660329141314,-6.813157913923406,-9.067765151725357
3326,ECK120021027,3860253,,yidL,b3680,-5.414686628965942,-6.7701275323264944,-12.023442640849417,-15.441666849178837,-6.90478823676933,-8.22868099377354
3327,ECK120009060,3866981,,ibpB,b3686,-14.43223194125548,-5.130411910358923,-6.89289298515704,-13.900636872862737,-13.404641423011643,-10.035485112607487
3328,ECK120009593,3867518,,ibpB,b3686,-6.927676619767529,-6.119539966185346,-3.829638940996943,-12.331271667304707,-6.847457305030223,-11.339084696553128
3329,ECK120009593,3867518,,ibpA,b3687,-6.927676619767529,-6.119539966185346,-3.829638940996943,-12.331271667304707,-6.847457305030223,-11.339084696553128
3330,ECK120009110,3867544,,yidQ,b3688,-9.20515425743563,-5.570928006753215,-12.556781348515807,-11.949357897600375,-12.243228233104505,-8.547134724892075
3331,ECK120008979,3880150,,gyrB,b3699,-2.9067112335686462,-7.258643616208191,-10.789946296236286,-10.367082830482309,-7.156102665050237,-10.339056518607133
3332,ECK120008938,3882733,,recF,b3700,-5.288205863915267,-7.441295806167664,-13.31147864841313,-5.411840357309102,-5.144777465855856,-9.17017652396948
3333,ECK120008939,3882590,,recF,b3700,-6.0426850152122835,-9.29759379653329,-3.7331673727563626,-11.26671039012908,-6.510985068409009,-7.805109985582355
3334,ECK120008940,3882562,,recF,b3700,-7.876467222980336,-6.310595202948054,-7.243051452660024,-7.30588147431667,-6.879378521243962,-9.323752485705656
3335,ECK120008941,3882348,,recF,b3700,-8.307133823053837,-5.211982914279944,-13.631865670746501,-4.738422381024505,-8.062241025460372,-8.800058130898083
3336,ECK120009449,3883961,,recF,b3700,-4.72860434691352,-9.94818136267444,-8.55478467951364,-8.503511408239138,-4.841095052057634,-12.351075306449657
3337,ECK120009800,3883882,,recF,b3700,-3.8498903180444985,-5.03585332773391,-8.397905067160005,-7.370401412027935,-4.656424697941923,-9.07470820595929
3338,ECK120011082,3881841,,recF,b3700,-4.648773883464214,-4.263241975819719,-10.028396388791938,-12.68834487725976,-6.235473531577483,-10.793758943789744
3339,ECK120011083,3881861,,recF,b3700,-10.581119556082676,-4.583868203990853,-4.5956969277390645,-9.21573145488755,-11.313365423684806,-10.708939478733646
3340,ECK120008938,3882733,,dnaN,b3701,-5.288205863915267,-7.441295806167664,-13.31147864841313,-5.411840357309102,-5.144777465855856,-9.17017652396948
3341,ECK120008939,3882590,,dnaN,b3701,-6.0426850152122835,-9.29759379653329,-3.7331673727563626,-11.26671039012908,-6.510985068409009,-7.805109985582355
3342,ECK120008940,3882562,,dnaN,b3701,-7.876467222980336,-6.310595202948054,-7.243051452660024,-7.30588147431667,-6.879378521243962,-9.323752485705656
3343,ECK120008941,3882348,,dnaN,b3701,-8.307133823053837,-5.211982914279944,-13.631865670746501,-4.738422381024505,-8.062241025460372,-8.800058130898083
3344,ECK120009449,3883961,,dnaN,b3701,-4.72860434691352,-9.94818136267444,-8.55478467951364,-8.503511408239138,-4.841095052057634,-12.351075306449657
3345,ECK120009800,3883882,,dnaN,b3701,-3.8498903180444985,-5.03585332773391,-8.397905067160005,-7.370401412027935,-4.656424697941923,-9.07470820595929
3346,ECK120009449,3883961,,dnaA,b3702,-4.72860434691352,-9.94818136267444,-8.55478467951364,-8.503511408239138,-4.841095052057634,-12.351075306449657
3347,ECK120009800,3883882,,dnaA,b3702,-3.8498903180444985,-5.03585332773391,-8.397905067160005,-7.370401412027935,-4.656424697941923,-9.07470820595929
3348,ECK120009528,3884111,,rpmH,b3703,-2.4914052356230356,-6.565496435648246,-6.071447424941189,-16.06102321584969,-6.144501753371757,-9.780290516937782
3349,ECK120009810,3884237,,rpmH,b3703,-3.929720781493805,-6.310595202948054,-13.31147864841313,-7.0087364041251785,-5.443270454411853,-9.200973797718396
3350,ECK120009819,3884065,,rpmH,b3703,-7.8918278251082254,-8.353132187692438,-10.974492128701753,-5.411840357309102,-12.556320021081655,-7.828695351430002
3351,ECK120009528,3884111,,rnpA,b3704,-2.4914052356230356,-6.565496435648246,-6.071447424941189,-16.06102321584969,-6.144501753371757,-9.780290516937782
3352,ECK120009810,3884237,,rnpA,b3704,-3.929720781493805,-6.310595202948054,-13.31147864841313,-7.0087364041251785,-5.443270454411853,-9.200973797718396
3353,ECK120009819,3884065,,rnpA,b3704,-7.8918278251082254,-8.353132187692438,-10.974492128701753,-5.411840357309102,-12.556320021081655,-7.828695351430002
3354,ECK120009278,3888411,,tnaC,b3707,-5.680508902157565,-4.87778082619327,-8.226098854365574,-10.869753884947228,-7.257502779491966,-10.497905719215947
3355,ECK125158020,3888411,,tnaC,b3707,-5.680508902157565,-4.87778082619327,-8.226098854365574,-10.869753884947228,-7.257502779491966,-10.497905719215947
3356,ECK120009278,3888411,,tnaA,b3708,-5.680508902157565,-4.87778082619327,-8.226098854365574,-10.869753884947228,-7.257502779491966,-10.497905719215947
3357,ECK120009278,3888411,,tnaB,b3709,-5.680508902157565,-4.87778082619327,-8.226098854365574,-10.869753884947228,-7.257502779491966,-10.497905719215947
3358,ECK120016724,3893829,,yieE,b3712,-6.634373114596144,-6.119539966185346,-6.592767471985775,-6.140049374769124,-7.133629809198178,-11.666260660636743
3359,ECK120016724,3893829,,chrR,b3713,-6.634373114596144,-6.119539966185346,-6.592767471985775,-6.140049374769124,-7.133629809198178,-11.666260660636743
3360,ECK120009051,3906697,,bglB,b3721,-4.05620154654448,-3.7120292346875323,-7.891533793743395,-10.466728846799382,-6.211641056209385,-10.265811337381653
3361,ECK120009051,3906697,,bglF,b3722,-4.05620154654448,-3.7120292346875323,-7.891533793743395,-10.466728846799382,-6.211641056209385,-10.265811337381653
3362,ECK120009051,3906697,,bglG,b3723,-4.05620154654448,-3.7120292346875323,-7.891533793743395,-10.466728846799382,-6.211641056209385,-10.265811337381653
3363,ECK125158021,3906697,,bglG,b3723,-4.05620154654448,-3.7120292346875323,-7.891533793743395,-10.466728846799382,-6.211641056209385,-10.265811337381653
3364,ECK125165382,3906717,,bglG,b3723,-4.353758592323231,-3.5209739979248234,-8.621048618474214,-7.916448470757288,-4.996857335779234,-11.16782598060793
3365,ECK120009393,3911568,,phoU,b3724,-4.353758592323231,-2.5140421210104593,-8.689451345358615,-6.551743032245851,-4.996857335779234,-10.039801712422866
3366,ECK120035086,3908447,,phoU,b3724,-7.917708013448052,-9.94818136267444,-8.55478467951364,-16.070865305138508,-7.143680145051679,-10.840150366869969
3367,ECK125134708,3910542,,phoU,b3724,-5.928382646625484,-6.43592544423982,-9.367284290945518,-11.861421236067697,-9.61646820592212,-9.878739199715346
3368,ECK125134710,3908556,,phoU,b3724,-7.396844609568379,-4.454297212582428,-12.116136733286469,-7.800691682760685,-10.268699278743538,-10.51485561712802
3369,ECK125134712,3907665,,phoU,b3724,-10.198038057559451,-5.846246631185664,-13.169492430366459,-12.858377191554585,-13.407578282684952,-9.145433519582884
3370,ECK120009393,3911568,,pstB,b3725,-4.353758592323231,-2.5140421210104593,-8.689451345358615,-6.551743032245851,-4.996857335779234,-10.039801712422866
3371,ECK120035086,3908447,,pstB,b3725,-7.917708013448052,-9.94818136267444,-8.55478467951364,-16.070865305138508,-7.143680145051679,-10.840150366869969
3372,ECK125134708,3910542,,pstB,b3725,-5.928382646625484,-6.43592544423982,-9.367284290945518,-11.861421236067697,-9.61646820592212,-9.878739199715346
3373,ECK125134710,3908556,,pstB,b3725,-7.396844609568379,-4.454297212582428,-12.116136733286469,-7.800691682760685,-10.268699278743538,-10.51485561712802
3374,ECK120009393,3911568,,pstA,b3726,-4.353758592323231,-2.5140421210104593,-8.689451345358615,-6.551743032245851,-4.996857335779234,-10.039801712422866
3375,ECK120035085,3911568,,pstA,b3726,-4.353758592323231,-2.5140421210104593,-8.689451345358615,-6.551743032245851,-4.996857335779234,-10.039801712422866
3376,ECK125134708,3910542,,pstA,b3726,-5.928382646625484,-6.43592544423982,-9.367284290945518,-11.861421236067697,-9.61646820592212,-9.878739199715346
3377,ECK120009393,3911568,,pstC,b3727,-4.353758592323231,-2.5140421210104593,-8.689451345358615,-6.551743032245851,-4.996857335779234,-10.039801712422866
3378,ECK120035085,3911568,,pstC,b3727,-4.353758592323231,-2.5140421210104593,-8.689451345358615,-6.551743032245851,-4.996857335779234,-10.039801712422866
3379,ECK125134708,3910542,,pstC,b3727,-5.928382646625484,-6.43592544423982,-9.367284290945518,-11.861421236067697,-9.61646820592212,-9.878739199715346
3380,ECK120009393,3911568,,pstS,b3728,-4.353758592323231,-2.5140421210104593,-8.689451345358615,-6.551743032245851,-4.996857335779234,-10.039801712422866
3381,ECK120035084,3911568,,pstS,b3728,-4.353758592323231,-2.5140421210104593,-8.689451345358615,-6.551743032245851,-4.996857335779234,-10.039801712422866
3382,ECK120035085,3911568,,pstS,b3728,-4.353758592323231,-2.5140421210104593,-8.689451345358615,-6.551743032245851,-4.996857335779234,-10.039801712422866
3383,ECK120009469,3915223,,glmS,b3729,-4.05620154654448,-6.723607516691601,-9.081612977189929,-11.333635397137353,-6.211641056209385,-9.431383149898021
3384,ECK120009670,3915326,,glmS,b3729,-5.019675467287125,-7.044233744862735,-13.088335097098922,-5.839980179922372,-7.613935758675717,-7.21891455984222
3385,ECK120009469,3915223,,glmU,b3730,-4.05620154654448,-6.723607516691601,-9.081612977189929,-11.333635397137353,-6.211641056209385,-9.431383149898021
3386,ECK120009670,3915326,,glmU,b3730,-5.019675467287125,-7.044233744862735,-13.088335097098922,-5.839980179922372,-7.613935758675717,-7.21891455984222
3387,ECK120009149,3922270,,atpC,b3731,-3.8498903180444985,-5.558564558733883,-10.267626077857772,-11.046033127285218,-5.648064867057866,-7.954030918712336
3388,ECK120009150,3922134,,atpC,b3731,-4.003151844767114,-5.892766646820556,-6.003044698056788,-10.836496663190745,-6.330783711381808,-9.031774201110363
3389,ECK120009433,3922525,,atpC,b3731,-2.4914052356230356,-6.565496435648246,-5.95153438666639,-16.06102321584969,-6.144501753371757,-11.213354612759911
3390,ECK120009149,3922270,,atpD,b3732,-3.8498903180444985,-5.558564558733883,-10.267626077857772,-11.046033127285218,-5.648064867057866,-7.954030918712336
3391,ECK120009150,3922134,,atpD,b3732,-4.003151844767114,-5.892766646820556,-6.003044698056788,-10.836496663190745,-6.330783711381808,-9.031774201110363
3392,ECK120009433,3922525,,atpD,b3732,-2.4914052356230356,-6.565496435648246,-5.95153438666639,-16.06102321584969,-6.144501753371757,-11.213354612759911
3393,ECK120009149,3922270,,atpG,b3733,-3.8498903180444985,-5.558564558733883,-10.267626077857772,-11.046033127285218,-5.648064867057866,-7.954030918712336
3394,ECK120009150,3922134,,atpG,b3733,-4.003151844767114,-5.892766646820556,-6.003044698056788,-10.836496663190745,-6.330783711381808,-9.031774201110363
3395,ECK120009433,3922525,,atpG,b3733,-2.4914052356230356,-6.565496435648246,-5.95153438666639,-16.06102321584969,-6.144501753371757,-11.213354612759911
3396,ECK120009149,3922270,,atpA,b3734,-3.8498903180444985,-5.558564558733883,-10.267626077857772,-11.046033127285218,-5.648064867057866,-7.954030918712336
3397,ECK120009150,3922134,,atpA,b3734,-4.003151844767114,-5.892766646820556,-6.003044698056788,-10.836496663190745,-6.330783711381808,-9.031774201110363
3398,ECK120009433,3922525,,atpA,b3734,-2.4914052356230356,-6.565496435648246,-5.95153438666639,-16.06102321584969,-6.144501753371757,-11.213354612759911
3399,ECK120009149,3922270,,atpH,b3735,-3.8498903180444985,-5.558564558733883,-10.267626077857772,-11.046033127285218,-5.648064867057866,-7.954030918712336
3400,ECK120009150,3922134,,atpH,b3735,-4.003151844767114,-5.892766646820556,-6.003044698056788,-10.836496663190745,-6.330783711381808,-9.031774201110363
3401,ECK120009433,3922525,,atpH,b3735,-2.4914052356230356,-6.565496435648246,-5.95153438666639,-16.06102321584969,-6.144501753371757,-11.213354612759911
3402,ECK120009149,3922270,,atpF,b3736,-3.8498903180444985,-5.558564558733883,-10.267626077857772,-11.046033127285218,-5.648064867057866,-7.954030918712336
3403,ECK120009150,3922134,,atpF,b3736,-4.003151844767114,-5.892766646820556,-6.003044698056788,-10.836496663190745,-6.330783711381808,-9.031774201110363
3404,ECK120009433,3922525,,atpF,b3736,-2.4914052356230356,-6.565496435648246,-5.95153438666639,-16.06102321584969,-6.144501753371757,-11.213354612759911
3405,ECK120009149,3922270,,atpE,b3737,-3.8498903180444985,-5.558564558733883,-10.267626077857772,-11.046033127285218,-5.648064867057866,-7.954030918712336
3406,ECK120009150,3922134,,atpE,b3737,-4.003151844767114,-5.892766646820556,-6.003044698056788,-10.836496663190745,-6.330783711381808,-9.031774201110363
3407,ECK120009433,3922525,,atpE,b3737,-2.4914052356230356,-6.565496435648246,-5.95153438666639,-16.06102321584969,-6.144501753371757,-11.213354612759911
3408,ECK120009149,3922270,,atpB,b3738,-3.8498903180444985,-5.558564558733883,-10.267626077857772,-11.046033127285218,-5.648064867057866,-7.954030918712336
3409,ECK120009150,3922134,,atpB,b3738,-4.003151844767114,-5.892766646820556,-6.003044698056788,-10.836496663190745,-6.330783711381808,-9.031774201110363
3410,ECK120009433,3922525,,atpB,b3738,-2.4914052356230356,-6.565496435648246,-5.95153438666639,-16.06102321584969,-6.144501753371757,-11.213354612759911
3411,ECK120009433,3922525,,atpI,b3739,-2.4914052356230356,-6.565496435648246,-5.95153438666639,-16.06102321584969,-6.144501753371757,-11.213354612759911
3412,ECK120027705,3925674,,rsmG,b3740,-4.207740943033848,-8.152461492230287,-6.807826904900025,-11.861421236067697,-8.136931918061961,-12.661208805952473
3413,ECK120027705,3925674,,mnmG,b3741,-4.207740943033848,-8.152461492230287,-6.807826904900025,-11.861421236067697,-8.136931918061961,-12.661208805952473
3414,ECK120029472,3927031,,mnmG,b3741,-2.9067112335686462,-8.152461492230287,-9.995508521947102,-6.65022555908007,-4.974878429060459,-9.894703898726208
3415,ECK120027706,3926475,,mioC,b3742,-3.929720781493805,-6.310595202948054,-3.7248685699416675,-16.874534078659508,-8.091435443969857,-10.34358389652065
3416,ECK120029471,3927031,,mioC,b3742,-2.9067112335686462,-8.152461492230287,-9.995508521947102,-6.65022555908007,-4.974878429060459,-9.894703898726208
3417,ECK120029472,3927031,,mioC,b3742,-2.9067112335686462,-8.152461492230287,-9.995508521947102,-6.65022555908007,-4.974878429060459,-9.894703898726208
3418,ECK120009305,3927031,,asnC,b3743,-2.9067112335686462,-8.152461492230287,-9.995508521947102,-6.65022555908007,-4.974878429060459,-9.894703898726208
3419,ECK120029471,3927031,,asnC,b3743,-2.9067112335686462,-8.152461492230287,-9.995508521947102,-6.65022555908007,-4.974878429060459,-9.894703898726208
3420,ECK120029472,3927031,,asnC,b3743,-2.9067112335686462,-8.152461492230287,-9.995508521947102,-6.65022555908007,-4.974878429060459,-9.894703898726208
3421,ECK120009304,3927129,,asnA,b3744,-7.249558753686377,-2.5140421210104593,-8.01542947727654,-5.5005240750577356,-7.974412988564188,-10.601631221574463
3422,ECK120027707,3931128,,viaA,b3745,-3.2902888010427516,-3.7120292346875323,-7.891533793743395,-8.249178888232507,-3.3611021150277605,-11.427849637191747
3423,ECK120027707,3931128,,ravA,b3746,-3.2902888010427516,-3.7120292346875323,-7.891533793743395,-8.249178888232507,-3.3611021150277605,-11.427849637191747
3424,ECK120027708,3931103,,kup,b3747,-5.065323263067332,-6.723607516691601,-3.7612362141125426,-11.064037744898977,-5.813877486632967,-11.745303867977196
3425,ECK120034171,3931181,,kup,b3747,-2.9067112335686462,-7.090753760497628,-10.889532180457836,-6.037705365154766,-10.26912402512733,-12.752450429306297
3426,ECK120034172,3931265,,kup,b3747,-5.864206828487048,-4.392812967228144,-7.674265206872205,-17.825532358867797,-7.3929263202685265,-11.94101586884141
3427,ECK120009397,3933322,,rbsD,b3748,-3.705594798988362,-8.000911594103087,-10.693474727995705,-10.5433620728203,-5.364343195822181,-10.398446207145598
3428,ECK120009397,3933322,,rbsA,b3749,-3.705594798988362,-8.000911594103087,-10.693474727995705,-10.5433620728203,-5.364343195822181,-10.398446207145598
3429,ECK120009397,3933322,,rbsC,b3750,-3.705594798988362,-8.000911594103087,-10.693474727995705,-10.5433620728203,-5.364343195822181,-10.398446207145598
3430,ECK120009397,3933322,,rbsB,b3751,-3.705594798988362,-8.000911594103087,-10.693474727995705,-10.5433620728203,-5.364343195822181,-10.398446207145598
3431,ECK120009397,3933322,,rbsK,b3752,-3.705594798988362,-8.000911594103087,-10.693474727995705,-10.5433620728203,-5.364343195822181,-10.398446207145598
3432,ECK120009397,3933322,,rbsR,b3753,-3.705594798988362,-8.000911594103087,-10.693474727995705,-10.5433620728203,-5.364343195822181,-10.398446207145598
3433,ECK120008929,3941516,,rrsC,b3756,-2.4914052356230356,-7.728977878619446,-4.664099654623465,-13.464226696936908,-3.9632775173819788,-8.670628392083087
3434,ECK120008930,3941633,,rrsC,b3756,-3.2042682793473984,-5.470844548196234,-9.242056895630565,-8.277060285207098,-6.867501897081382,-9.804587395787964
