,best score,ID,name,Sigma70_Prib_score,Sigma54_Prib_score,Sigma32_Prib_score,Sigma24_Prib_score,Sigma38_Prib_score,Sigma28_Prib_score
2461,-3.4481491328115492,b3734,,-3.4481491328115492,-6.005609213734228,-7.407401720860317,-12.647851002108553,-6.041116777270476,-9.39971991086087
2462,-3.4481491328115492,b3735,,-3.4481491328115492,-6.005609213734228,-7.407401720860317,-12.647851002108553,-6.041116777270476,-9.39971991086087
2463,-3.4481491328115492,b3736,,-3.4481491328115492,-6.005609213734228,-7.407401720860317,-12.647851002108553,-6.041116777270476,-9.39971991086087
2464,-3.4481491328115492,b3737,,-3.4481491328115492,-6.005609213734228,-7.407401720860317,-12.647851002108553,-6.041116777270476,-9.39971991086087
2465,-3.4481491328115492,b3738,,-3.4481491328115492,-6.005609213734228,-7.407401720860317,-12.647851002108553,-6.041116777270476,-9.39971991086087
2466,-3.557226088301247,b3741,,-3.557226088301247,-8.152461492230287,-8.401667713423564,-9.255823397573884,-6.55590517356121,-11.277956352339341
2467,-3.1794303456929867,b3742,,-3.2477144162103655,-7.538506062469544,-7.9052952046119564,-10.058328398939882,-6.013730767363591,-10.044330564657688
2468,-2.9067112335686462,b3743,,-2.9067112335686462,-8.152461492230287,-9.995508521947102,-6.65022555908007,-4.974878429060459,-9.894703898726208
2469,-3.686920138303111,b3747,,-4.6120804417076755,-6.069058081472457,-7.441677867147527,-11.64242515630718,-7.825309277342941,-12.146256722041635
2470,-2.847836757485217,b3756,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2471,-2.847836757485217,b3757,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2472,-2.847836757485217,b3758,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2473,-2.847836757485217,b3759,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2474,-4.407399521963669,b3766,,-4.407399521963669,-5.804114937350794,-10.02167524975427,-14.161013206219106,-5.3446869827039665,-9.997366370754072
2475,-4.407399521963669,b3769,,-4.407399521963669,-5.804114937350794,-10.02167524975427,-14.161013206219106,-5.3446869827039665,-9.997366370754072
2476,-4.791121200887073,b3770,,-5.8236747527947035,-5.722264811145156,-9.035690148949005,-14.910081942757365,-6.915466199749828,-10.017334214205267
2477,-4.791121200887073,b3771,,-5.8236747527947035,-5.722264811145156,-9.035690148949005,-14.910081942757365,-6.915466199749828,-10.017334214205267
2478,-4.64664888952407,b3772,,-5.891709789621821,-6.011601549650912,-8.31540378109148,-15.25935168477151,-7.545486697575734,-8.566308649512715
2479,-4.686601920839449,b3781,,-6.027205059024007,-6.6589621954376685,-10.656365627420136,-11.100033477679457,-8.97264299494525,-9.036605849704653
2480,-3.543566251568929,b3806,,-4.197472572931262,-6.208107688096346,-8.794846934484287,-8.331996117769751,-6.6059987138312195,-10.155743785272309
2481,-3.4225819139731337,b3813,,-3.4225819139731337,-6.600339133991766,-6.412440128887708,-13.59011299408439,-6.543634619103152,-8.087673998158278
2482,-3.676462391643201,b3828,,-5.017133747240399,-4.199377412059047,-7.263760758723533,-9.791407142684928,-7.820724651869476,-8.769721340031474
2483,-2.4914052356230356,b3836,,-2.4914052356230356,-4.87778082619327,-7.494109430231955,-16.06102321584969,-6.144501753371757,-11.213354612759911
2484,-2.4914052356230356,b3838,,-2.4914052356230356,-4.87778082619327,-7.494109430231955,-16.06102321584969,-6.144501753371757,-11.213354612759911
2485,-2.4914052356230356,b3839,,-2.4914052356230356,-4.87778082619327,-7.494109430231955,-16.06102321584969,-6.144501753371757,-11.213354612759911
2486,-3.73449305959035,b3844,,-6.534135625549172,-6.790353923252505,-6.579055414339491,-12.163280101683988,-8.91203754082701,-9.637905909961637
2487,-2.847836757485217,b3851,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2488,-2.847836757485217,b3852,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2489,-2.847836757485217,b3853,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2490,-2.847836757485217,b3854,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2491,-2.847836757485217,b3855,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2492,-5.967762532973067,b3856,,-7.656373364661635,-6.779383759644475,-8.514572475415163,-11.208590438905281,-10.13430383263036,-11.735467949822443
2493,-5.967762532973067,b3857,,-7.656373364661635,-6.779383759644475,-8.514572475415163,-11.208590438905281,-10.13430383263036,-11.735467949822443
2494,-5.172441933705441,b3860,,-6.36790293777595,-6.650987069218361,-5.341859761445253,-12.382142403593367,-8.10294725308988,-9.766140351013185
2495,-3.132753441287213,b3868,,-5.869160233455939,-4.125899878811612,-7.238948789708852,-8.963060739154114,-6.196494076083869,-11.482277323321345
2496,-3.132753441287213,b3869,,-5.869160233455939,-4.125899878811612,-7.238948789708852,-8.963060739154114,-6.196494076083869,-11.482277323321345
2497,-3.4534275441193016,b3870,,-7.558037732372391,-3.4534275441193016,-7.849243718048362,-6.936674464079561,-7.313102355434814,-11.553496605047501
2498,-4.278413662829367,b3902,,-6.005573293947549,-4.278413662829367,-6.508895320399401,-11.324084316760494,-6.721972091072518,-10.233091041064991
2499,-3.7271515797366703,b3916,,-5.610719042248365,-4.817429453313411,-7.679583608167698,-13.530615198380854,-6.880739608873249,-9.743305236328771
2500,-3.8415508841354478,b3919,,-5.885995575595695,-4.975688762981013,-7.6857933070213615,-8.675929448560975,-5.324557923988708,-12.612029902392113
2501,-3.6645589836485772,b3929,,-4.3437509301173876,-5.506486211654132,-8.198804872126184,-8.501387947258548,-6.5185520375646,-9.789977967343884
2502,-3.8516940749514896,b3930,,-4.870481994654706,-5.676997868158674,-8.352440411317577,-6.407909482257942,-6.033709806310475,-9.913667038577648
2503,-3.625182669458909,b3938,,-3.9898457628555635,-6.4799154034524875,-7.7554036297830375,-13.365965715839476,-7.082513146132251,-8.044932359807905
2504,-4.676569611671781,b3957,,-4.676569611671781,-4.853826633473899,-9.739369833908947,-12.107650840499833,-6.535634448429931,-11.811864937634414
2505,-2.847836757485217,b3968,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2506,-2.847836757485217,b3969,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2507,-2.847836757485217,b3970,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2508,-2.847836757485217,b3971,,-2.847836757485217,-6.5999112134078395,-6.953078275127015,-10.870643491072002,-5.415389707231681,-9.237607893935525
2509,-3.929720781493805,b3985,,-3.929720781493805,-5.9335457543089385,-10.277265050536577,-11.335598344372372,-6.515197477818456,-10.971416923437218
2510,-3.929720781493805,b3986,,-3.929720781493805,-5.9335457543089385,-10.277265050536577,-11.335598344372372,-6.515197477818456,-10.971416923437218
2511,-3.457827894666023,b3987,,-5.5433230486770615,-4.793711209876112,-11.377237305073095,-9.37659830757237,-6.462409781406221,-11.063567511718633
2512,-3.457827894666023,b3988,,-5.5433230486770615,-4.793711209876112,-11.377237305073095,-9.37659830757237,-6.462409781406221,-11.063567511718633
2513,-4.068486740049234,b3995,,-4.770542174082395,-4.068486740049234,-6.46355152396089,-13.44795672649608,-6.809337784836158,-10.728408750281519
2514,-3.055489756458022,b4007,,-3.055489756458022,-6.285853858263294,-4.1944841122825665,-14.845283428278073,-6.939631126701441,-9.743408349774764
2515,-3.055489756458022,b4008,,-3.055489756458022,-6.285853858263294,-4.1944841122825665,-14.845283428278073,-6.939631126701441,-9.743408349774764
2516,-3.055489756458022,b4009,,-3.055489756458022,-6.285853858263294,-4.1944841122825665,-14.845283428278073,-6.939631126701441,-9.743408349774764
2517,-3.055489756458022,b4010,,-3.055489756458022,-6.285853858263294,-4.1944841122825665,-14.845283428278073,-6.939631126701441,-9.743408349774764
2518,-4.425420474363275,b4013,,-4.425420474363275,-6.072239193057192,-9.88514297300825,-8.937917032024263,-6.119179886962379,-9.200205124619476
2519,-3.4426963009039477,b4019,,-6.238212934843142,-3.4426963009039477,-6.418743309100499,-10.788979473178589,-6.443005240196299,-10.107157309325355
2520,-4.73891124526736,b4024,,-5.904290114656783,-6.4428535486478715,-8.674995506908168,-8.756040560755947,-8.06331243915524,-10.397967684251224
2521,-4.046380720273129,b4026,,-4.923020633213456,-4.977338579198335,-9.553733407412288,-15.124307045405967,-7.12381971823061,-11.237359565167953
2522,-4.424426679888317,b4027,,-5.739386549298807,-5.122645074082222,-9.554685049412939,-14.482350860192009,-7.914566401837146,-10.399267266068186
2523,-4.424426679888317,b4028,,-5.739386549298807,-5.122645074082222,-9.554685049412939,-14.482350860192009,-7.914566401837146,-10.399267266068186
2524,-4.424426679888317,b4029,,-5.739386549298807,-5.122645074082222,-9.554685049412939,-14.482350860192009,-7.914566401837146,-10.399267266068186
2525,-4.750437560305727,b4041,,-6.327987706051296,-5.073196581970416,-7.647939292875781,-8.58238517375399,-6.925216415897994,-9.49366428728883
2526,-4.392402946729,b4042,,-4.392402946729,-8.19205340345713,-11.370849141033773,-12.075346682728577,-6.715952121007346,-9.871243673444237
2527,-5.721638630920758,b4053,,-9.78739534522023,-5.721638630920758,-9.355535206800301,-11.401755851712357,-9.781177997000263,-10.474835866877726
2528,-4.512035318200199,b4059,,-5.259049858811887,-5.7767962837262425,-10.858350763631838,-10.38576874900573,-6.406601706916407,-11.540433779747831
2529,-3.8998833130515207,b4067,,-5.944035759717854,-3.9793593202370374,-6.7785642577956455,-10.890309350645605,-8.598949383516933,-9.83761135238436
2530,-2.4232357155272686,b4068,,-3.055489756458022,-2.5424497263055432,-5.592838534656304,-10.306131191586115,-8.01748596392079,-10.183700268785099
2531,-2.4232357155272686,b4069,,-3.055489756458022,-2.5424497263055432,-5.592838534656304,-10.306131191586115,-8.01748596392079,-10.183700268785099
2532,-3.705594798988362,b4085,,-3.705594798988362,-7.505154517547216,-12.242198625147973,-10.836496663190745,-5.364343195822181,-11.227094530094075
2533,-3.705594798988362,b4086,,-3.705594798988362,-7.505154517547216,-12.242198625147973,-10.836496663190745,-5.364343195822181,-11.227094530094075
2534,-3.705594798988362,b4087,,-3.705594798988362,-7.505154517547216,-12.242198625147973,-10.836496663190745,-5.364343195822181,-11.227094530094075
2535,-3.705594798988362,b4088,,-3.705594798988362,-7.505154517547216,-12.242198625147973,-10.836496663190745,-5.364343195822181,-11.227094530094075
2536,-3.705594798988362,b4089,,-3.705594798988362,-7.505154517547216,-12.242198625147973,-10.836496663190745,-5.364343195822181,-11.227094530094075
2537,-3.8023174809757294,b4109,,-5.755511591767407,-5.217818375689566,-9.980064531255543,-10.708651741470659,-8.958863178615264,-7.233297578867998
2538,-3.8023174809757294,b4110,,-5.755511591767407,-5.217818375689566,-9.980064531255543,-10.708651741470659,-8.958863178615264,-7.233297578867998
2539,-4.732842236826696,b4111,,-5.579980467880116,-5.417789971642341,-10.304962884527155,-10.799871104559452,-6.760158580464806,-10.167252129077394
2540,-4.910432771996073,b4122,,-6.580118866483097,-5.51707210544946,-8.325751393968137,-9.151604526156339,-7.101000799617912,-11.141672349723125
2541,-4.682535405570512,b4123,,-5.224786746213203,-4.849018904124177,-7.794004394382123,-11.04429303681091,-7.227772546911758,-11.939335100332519
2542,-2.078122636358799,b4124,,-4.960800991203696,-2.078122636358799,-8.693550667618856,-13.808019905783851,-8.032412445495629,-9.012335627153613
2543,-3.705594798988362,b4129,,-3.705594798988362,-8.726328035231818,-13.377363360892435,-9.435078820096438,-8.499837411751331,-7.935108188149182
2544,-3.818429991502989,b4138,,-5.925592555665342,-5.6041589454980825,-5.972896955744789,-9.625712328078915,-9.513833079916035,-7.578739615447158
2545,-3.8498903180444985,b4139,,-3.8498903180444985,-4.820256982055084,-5.1405151430740865,-11.795842789920867,-8.783559082987015,-9.309762113368416
2546,-3.835566767660918,b4143,,-9.088917928497793,-5.233400236835131,-7.957219733779002,-9.196672510388128,-9.29981057923574,-9.985320650092056
2547,-4.331185749644632,b4167,,-4.922401575790939,-5.962418883264753,-9.882522904697685,-9.322804310166145,-7.321620725546012,-10.29953315255607
2548,-4.331185749644632,b4168,,-4.922401575790939,-5.962418883264753,-9.882522904697685,-9.322804310166145,-7.321620725546012,-10.29953315255607
2549,-4.331185749644632,b4169,,-4.922401575790939,-5.962418883264753,-9.882522904697685,-9.322804310166145,-7.321620725546012,-10.29953315255607
2550,-4.301509444320372,b4170,,-5.97921070481533,-6.188786445057195,-8.82338424123885,-10.157313318275111,-7.124196175745342,-10.833573294241251
2551,-4.67041625636171,b4171,,-6.267556854527538,-6.213309583708644,-8.283064660896343,-10.118680310004823,-7.982099990213383,-10.30555954915977
2552,-4.793291112717749,b4172,,-6.0355115779578385,-6.3346998983402845,-9.019322932361263,-10.301754756055951,-7.7971647490661775,-10.52681873948157
2553,-4.793291112717749,b4173,,-6.0355115779578385,-6.3346998983402845,-9.019322932361263,-10.301754756055951,-7.7971647490661775,-10.52681873948157
2554,-4.793291112717749,b4174,,-6.0355115779578385,-6.3346998983402845,-9.019322932361263,-10.301754756055951,-7.7971647490661775,-10.52681873948157
2555,-4.793291112717749,b4175,,-6.0355115779578385,-6.3346998983402845,-9.019322932361263,-10.301754756055951,-7.7971647490661775,-10.52681873948157
2556,-4.280231326888417,b4224,,-4.903637119738358,-6.130776394111375,-8.949366441799977,-10.894700972684145,-6.824455556345105,-12.285361423794882
2557,-4.280231326888417,b4225,,-4.903637119738358,-6.130776394111375,-8.949366441799977,-10.894700972684145,-6.824455556345105,-12.285361423794882
2558,-3.584976604694182,b4233,,-3.8830249430701045,-4.263241975819718,-10.732193701326093,-16.29341828559383,-6.673562217028444,-9.239142421994234
2559,-5.159648055319116,b4241,,-5.569705555803966,-7.638526680264508,-9.098278134022012,-9.577095943812221,-7.301342697652157,-9.02339878652353
2560,-3.94856938377783,b4242,,-5.268240158260101,-6.064010697799112,-6.02552532648188,-10.87523503423145,-8.078537312321238,-9.63401468364668
2561,-2.066804193665087,b4244,,-2.699058234595841,-3.321522035328818,-9.95860770559839,-10.861865508957909,-7.623257283738653,-7.9108816484432705
2562,-2.066804193665087,b4245,,-2.699058234595841,-3.321522035328818,-9.95860770559839,-10.861865508957909,-7.623257283738653,-7.9108816484432705
2563,-2.066804193665087,b4246,,-2.699058234595841,-3.321522035328818,-9.95860770559839,-10.861865508957909,-7.623257283738653,-7.9108816484432705
2564,-3.871691251963458,b4255,,-5.67995876413908,-4.5705114010064944,-10.684733870054234,-8.921813320633825,-7.828211461604893,-9.017341135673902
2565,-4.476550678353614,b4258,,-5.679575230085255,-6.479264996742066,-6.335838113729289,-12.455031277751354,-8.640828834061335,-10.133150566926055
2566,-3.9591029499335733,b4260,,-3.96593670505046,-6.342101870655485,-6.559439061863601,-10.546016800696757,-5.0539891794240255,-9.77504326251479
2567,-2.7103766772895526,b4264,,-5.32711463434353,-4.47498378262514,-7.976211270752507,-11.61585347504003,-8.57825250035035,-9.8056422781057
2568,-6.101679440488354,b4310,,-6.101679440488354,-7.017481559391303,-7.425706703347554,-11.333635397137353,-8.284567916868028,-8.750556453726118
2569,-6.101679440488354,b4311,,-6.101679440488354,-7.017481559391303,-7.425706703347554,-11.333635397137353,-8.284567916868028,-8.750556453726118
2570,-4.540065277219486,b4312,,-4.540065277219486,-4.8482381466309175,-8.870341049445948,-8.961432408327875,-6.526354848111307,-11.329588206551005
2571,-3.4655921748208103,b4326,,-3.4655921748208103,-6.308187081756079,-9.024624499543522,-8.962051570767155,-4.280571129779332,-11.230498322037157
2572,-4.221978183143838,b4355,,-4.62519993906987,-7.005376321516003,-11.21807338244092,-11.33351588776589,-7.801473773330528,-7.129563467912894
2573,-5.355232302543361,b4360,,-5.853622310510697,-6.351692770250894,-8.53080466836919,-9.903507539587446,-7.884933778633785,-10.934007180859087
2574,-5.355232302543361,b4361,,-5.853622310510697,-6.351692770250894,-8.53080466836919,-9.903507539587446,-7.884933778633785,-10.934007180859087
