locus_tag,Unnamed: 0,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
ECK120030639,3191,hypF,-1.0,2838014.0,Sigma70,2838019.0,2838024.0,2838043.0,2838048.0,2835173.0,2838014.0
ECK120030640,3192,hypF,-1.0,2838105.0,Sigma70,2838109.0,2838114.0,2838136.0,2838141.0,2835173.0,2838105.0
ECK120030641,3193,yahA,1.0,331873.0,Sigma70,331864.0,331869.0,331842.0,331847.0,331873.0,333459.0
ECK120030642,3194,eno,-1.0,2908674.0,Sigma70,2908686.0,2908692.0,2908712.0,2908718.0,2906643.0,2908674.0
ECK120030643,3195,eno,-1.0,2908702.0,Sigma70,2908709.0,2908715.0,2908727.0,2908733.0,2906643.0,2908702.0
ECK120030644,3196,eno,-1.0,2908846.0,,,,,,2906643.0,2908846.0
ECK120030676,3197,crp,1.0,3486025.0,Sigma70,3486014.0,3486020.0,3485986.0,3485992.0,3486025.0,3486792.0
ECK120030677,3198,crp,1.0,3486031.0,Sigma70,3486014.0,3486020.0,3485986.0,3485992.0,3486031.0,3486792.0
ECK120030678,3199,cyaA,1.0,3990790.0,,,,,,3990790.0,3993699.0
ECK120030679,3200,cyaA,1.0,3990774.0,Sigma70,3990761.0,3990766.0,3990738.0,3990743.0,3990774.0,3993699.0
ECK120030780,3201,hchA,1.0,2035630.0,Sigma38,2035614.0,2035624.0,2035597.0,2035602.0,2035630.0,2036686.0
ECK120030781,3202,emrE,1.0,,,,,,,568315.0,568647.0
ECK120030805,3203,hisJQMP,-1.0,2426837.0,Sigma70,2426844.0,2426849.0,2426868.0,2426873.0,2423736.0,2426837.0
ECK120032963,3204,symR,1.0,4579835.0,Sigma70,4579822.0,4579827.0,4579801.0,4579806.0,4579835.0,4579911.0
ECK120032964,3205,ohsC,1.0,2700518.0,Sigma70,2700507.0,2700512.0,2700483.0,2700488.0,2700518.0,2700596.0
ECK120032965,3206,shoB,-1.0,2700291.0,Sigma70,,,,,2700117.0,2700291.0
ECK120032966,3207,ryfD,-1.0,2734295.0,Sigma70,2734302.0,2734307.0,2734324.0,2734329.0,2734153.0,2734295.0
ECK120032967,3208,ryjB,1.0,4527977.0,Sigma70,4527965.0,4527970.0,4527942.0,4527947.0,4527977.0,4528066.0
ECK120032968,3209,sroA,-1.0,75608.0,Sigma70,75614.0,75620.0,75637.0,75643.0,75516.0,75608.0
ECK120033026,3210,csgDEFG,-1.0,1103335.0,"Sigma38, Sigma38, Sigma70",1103344.0,1103355.0,1103372.0,1103377.0,1100851.0,1103335.0
ECK120033038,3213,dcuR,-1.0,4350565.0,Sigma70,4350576.0,4350581.0,4350603.0,4350608.0,4349315.0,4350565.0
ECK120033211,3214,gadXW,-1.0,3665839.0,Sigma38,3665849.0,3665859.0,3665871.0,3665876.0,3663541.0,3665839.0
ECK120033221,3215,mraW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,1.0,90010.0,,,,,,90010.0,107474.0
ECK120033235,3216,ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,1.0,90688.0,Sigma70,90678.0,90684.0,90656.0,90662.0,90688.0,107474.0
ECK120033236,3217,ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,1.0,91012.0,Sigma70,90996.0,91002.0,90977.0,90983.0,91012.0,107474.0
ECK120033238,3218,hcp-hcr,-1.0,914129.0,Sigma24,914140.0,914144.0,914162.0,914167.0,911182.0,914129.0
ECK120033239,3219,wzbc,-1.0,2137193.0,Sigma24,,,,,2133490.0,2137193.0
ECK120033240,3220,yiaKLMNO-lyx-sgbHUE,1.0,3742720.0,Sigma24,3742710.0,3742714.0,3742687.0,3742692.0,3742720.0,3750781.0
ECK120033241,3221,clpX-lon,1.0,457202.0,Sigma24,457190.0,457194.0,457169.0,457174.0,457202.0,461242.0
ECK120033242,3222,chaC,1.0,1272422.0,Sigma54,1272408.0,1272412.0,1272396.0,1272401.0,1272422.0,1273202.0
ECK120033243,3223,potFGHI,1.0,893634.0,,,,,,893634.0,897929.0
ECK120033244,3224,rpoD,1.0,3212693.0,Sigma24,3212682.0,3212686.0,3212658.0,3212663.0,3212693.0,3214888.0
ECK120033266,3225,ftsK,1.0,933138.0,Sigma70,933123.0,933128.0,933100.0,933105.0,933138.0,937213.0
ECK120033267,3226,ftsK,1.0,932929.0,Sigma70,932917.0,932922.0,932893.0,932898.0,932929.0,937213.0
ECK120033554,3227,ileS-lspA-fkpB-ispH,1.0,22229.0,Sigma32,22214.0,22219.0,22194.0,22199.0,22229.0,27279.0
ECK120033555,3228,ribE-nusB-thiL-pgpA,1.0,434504.0,Sigma32,434490.0,434495.0,434470.0,434475.0,434504.0,437107.0
ECK120033556,3229,glnS,1.0,705999.0,"Sigma32, Sigma70",705983.0,705988.0,705964.0,705969.0,705999.0,707978.0
ECK120033557,3231,phoPQ,-1.0,1190491.0,Sigma32,1190501.0,1190506.0,1190517.0,1190522.0,1188316.0,1190491.0
ECK120033558,3232,ygbF,-1.0,2878915.0,Sigma32,2878926.0,2878931.0,2878946.0,2878951.0,2878569.0,2878915.0
ECK120033559,3233,ybeD-lipB,-1.0,662706.0,"Sigma32, Sigma70",662716.0,662721.0,662735.0,662740.0,661637.0,662706.0
ECK120033560,3235,ybeZYX-lnt,-1.0,693469.0,Sigma32,693479.0,693484.0,693498.0,693503.0,689343.0,693469.0
ECK120033561,3236,yciSM-pyrF-yciH,1.0,1340135.0,"Sigma32, Sigma70",1340118.0,1340123.0,1340100.0,1340106.0,1340135.0,1342984.0
ECK120033562,3238,ycjXF-tyrR,1.0,1384069.0,Sigma32,1384055.0,1384060.0,1384035.0,1384040.0,1384069.0,1388261.0
ECK120033563,3239,holC-valS,-1.0,4484273.0,Sigma32,4484283.0,4484288.0,4484303.0,4484308.0,4480982.0,4484273.0
ECK120033564,3240,creABC,1.0,4635243.0,Sigma32,4635227.0,4635232.0,4635207.0,4635212.0,4635243.0,4638120.0
ECK120033565,3241,nfuA,1.0,3545458.0,Sigma32,3545443.0,3545448.0,3545423.0,3545428.0,3545458.0,3546199.0
ECK120033566,3242,hslR-hslO,1.0,3529110.0,Sigma32,3529092.0,3529097.0,3529075.0,3529080.0,3529110.0,3530652.0
ECK120033567,3243,rnlA,1.0,2765906.0,Sigma32,2765890.0,2765895.0,2765871.0,2765876.0,2765906.0,2766991.0
ECK120033568,3244,hepA,-1.0,63588.0,"Sigma32, Sigma70",63598.0,63603.0,63618.0,63623.0,60358.0,63588.0
ECK120033569,3246,xerD-dsbC-recJ,-1.0,3039851.0,"Sigma32, Sigma70",3039861.0,3039866.0,3039877.0,3039882.0,3036373.0,3039851.0
ECK120033570,3248,clpPX,1.0,456605.0,Sigma32,456590.0,456595.0,456570.0,456575.0,456605.0,458755.0
ECK120033571,3249,rdgB-yggW,1.0,3096620.0,Sigma32,3096605.0,3096610.0,3096585.0,3096590.0,3096620.0,3098403.0
ECK120033572,3250,yacG,-1.0,,,,,,,111649.0,111846.0
ECK120033573,3251,pdxY,-1.0,,,,,,,1715026.0,1715889.0
ECK120033574,3252,yajO,-1.0,,,,,,,437161.0,438135.0
ECK120033575,3253,nrdG,-1.0,,,,,,,4459900.0,4460364.0
ECK120033576,3254,fucR,1.0,,,,,,,2939368.0,2940099.0
ECK120033577,3255,aceK,1.0,,,,,,,4218596.0,4220332.0
ECK120033578,3256,glxK,1.0,,,,,,,541888.0,543033.0
ECK120033579,3257,gcvP,-1.0,,,,,,,3046126.0,3049041.0
ECK120033580,3258,tcyJ,-1.0,2000410.0,Sigma70,2000416.0,2000422.0,2000444.0,2000450.0,1999541.0,2000410.0
ECK120033581,3259,ubiX,-1.0,,,,,,,2428030.0,2428626.0
ECK120033582,3260,lacYA,-1.0,,,,,,,361140.0,363179.0
ECK120033583,3261,rfbACX,-1.0,,,,,,,2108337.0,2111019.0
ECK120033584,3262,rrlH-rrfH,1.0,,,,,,,225759.0,228875.0
ECK120033585,3263,rfaZ-waaU,-1.0,,,,,,,3798239.0,3800196.0
ECK120033586,3264,rrlB-rrfB,1.0,,,,,,,4168641.0,4171962.0
ECK120033587,3265,caiCDE,-1.0,,,,,,,34781.0,37824.0
ECK120033588,3266,rrlE-rrfE,1.0,,,,,,,4210043.0,4213209.0
ECK120033589,3267,nuoMN,-1.0,,,,,,,2390005.0,2393041.0
ECK120033590,3268,mreCD,-1.0,,,,,,,3398387.0,3399978.0
ECK120033591,3269,rrlA-rrfA,1.0,,,,,,,4037519.0,4040636.0
ECK120033592,3270,glcBA,-1.0,,,,,,,3119597.0,3123805.0
ECK120033593,3271,deoA,1.0,,,,,,,4618229.0,4621602.0
ECK120033594,3272,rutR,1.0,1074113.0,Sigma70,1074101.0,1074106.0,1074074.0,1074079.0,1074113.0,1074880.0
ECK120033595,3273,safA-ydeO,-1.0,1584028.0,Sigma70,1584037.0,1584042.0,1584059.0,1584064.0,1582926.0,1584028.0
ECK120033596,3274,alsBACE,-1.0,,,,,,,4307783.0,4312042.0
ECK120033597,3275,hfq-hflXKC,1.0,4399801.0,Sigma70,4399788.0,4399793.0,4399765.0,4399770.0,4399801.0,4404304.0
ECK120033598,3276,pspBCDE,1.0,,,,,,,1368801.0,1370003.0
ECK120033599,3277,tdcBCDEFG,-1.0,,,,,,,3258285.0,3266028.0
ECK120033600,3278,casDE-ygbTF,-1.0,,Sigma32,,,,,2878569.0,2881048.0
ECK120033601,3279,osmF-yehYXW,-1.0,,Sigma32,,,,,2215745.0,2219481.0
ECK120033602,3280,miaA-hfq-hflXKC,1.0,4398982.0,Sigma32,4398966.0,4398971.0,4398946.0,4398951.0,4398982.0,4404304.0
ECK120033603,3281,miaA-hfq-hflXKC,1.0,4399052.0,Sigma70,4399039.0,4399044.0,4399013.0,4399018.0,4399052.0,4404304.0
ECK120033604,3282,hfq-hflXKC,1.0,,Sigma32,,,,,4400288.0,4404304.0
ECK120033605,3283,hfq-hflXKC,1.0,4400220.0,Sigma70,4400208.0,4400213.0,4400183.0,4400188.0,4400220.0,4404304.0
ECK120033740,3284,nagC,-1.0,701865.0,Sigma70,701872.0,701877.0,701894.0,701899.0,700374.0,701865.0
ECK120033741,3285,nagC,-1.0,702008.0,Sigma70,702015.0,702020.0,702041.0,702046.0,700374.0,702008.0
ECK120033742,3286,rrsA-ileT-alaT-rrlA-rrfA,1.0,4035356.0,Sigma70,4035344.0,4035349.0,4035322.0,4035327.0,4035356.0,4040636.0
ECK120033743,3287,rrsE-gltV-rrlE-rrfE,1.0,4207971.0,Sigma70,4207959.0,4207964.0,4207937.0,4207942.0,4207971.0,4213209.0
ECK120033744,3288,dcd,-1.0,,,,,,,2141634.0,2142215.0
ECK120033745,3289,yggDC,-1.0,,,,,,,3073976.0,3075195.0
ECK120033746,3290,dksA-yadB,-1.0,160722.0,Sigma70,160730.0,160736.0,160755.0,160761.0,159186.0,160722.0
ECK120033747,3291,pspE,1.0,,,,,,,1369689.0,1370003.0
ECK120033748,3292,rrfG,-1.0,,,,,,,2726069.0,2726188.0
ECK120033749,3293,cysH,-1.0,,,,,,,2887578.0,2888312.0
ECK120033750,3294,argQ,-1.0,,,,,,,2817784.0,2817860.0
ECK120033751,3295,cadA,-1.0,,,,,,,4356470.0,4358617.0
ECK120033752,3296,csgC,1.0,,,,,,,1104961.0,1105293.0
ECK120033753,3297,ybjN,1.0,,,,,,,892957.0,893433.0
ECK120033754,3298,dhaM,-1.0,,,,,,,1247696.0,1249114.0
ECK120033755,3299,tufA,-1.0,3471724.0,Sigma70,3471731.0,3471736.0,3471753.0,3471758.0,3470145.0,3471724.0
ECK120033756,3300,selD-topB,-1.0,1848024.0,Sigma70,1848036.0,1848042.0,1848052.0,1848058.0,1844932.0,1848024.0
ECK120033757,3301,ykfGH-yafW-ykfI,-1.0,,,,,,,263328.0,264732.0
ECK120033758,3302,menD-yfbB-menBCE,-1.0,,,,,,,2373648.0,2379259.0
ECK120033759,3303,yaiA-aroM,1.0,,,,,,,406979.0,408105.0
ECK120033760,3304,tyrV-tpr,-1.0,,,,,,,1287009.0,1287328.0
ECK120033761,3305,phnLMNOP,-1.0,,,,,,,4314344.0,4317895.0
ECK120033762,3306,glnW-metU-glnVX,-1.0,,,,,,,696392.0,696830.0
ECK120033763,3307,yibA,1.0,,Sigma32,,,,,3766337.0,3767179.0
ECK120033765,3308,mutL-miaA-hfq-hflXKC,1.0,4397046.0,Sigma32,4397031.0,4397036.0,4397011.0,4397016.0,4397046.0,4404304.0
ECK120033766,3309,mutL-miaA-hfq-hflXKC,1.0,4397100.0,Sigma70,4397088.0,4397093.0,4397064.0,4397069.0,4397100.0,4404304.0
ECK120034111,3310,yjjQ-bglJ,1.0,4603319.0,Sigma70,4603307.0,4603312.0,4603284.0,4603289.0,4603319.0,4604837.0
ECK120034112,3311,secG-leuU,-1.0,3322587.0,Sigma70,3322596.0,3322601.0,3322619.0,3322624.0,3322035.0,3322587.0
ECK120034113,3312,secG-leuU,-1.0,3322590.0,Sigma70,3322596.0,3322601.0,3322619.0,3322624.0,3322035.0,3322590.0
ECK120034114,3313,cspE,1.0,657147.0,Sigma70,657135.0,657140.0,657114.0,657119.0,657147.0,657501.0
ECK120034115,3314,,1.0,106530.0,Sigma70,106513.0,106519.0,106490.0,106496.0,106530.0,107474.0
ECK120034117,3315,,1.0,131564.0,Sigma70,131547.0,131553.0,131533.0,131539.0,131564.0,134212.0
ECK120034118,3316,,1.0,194901.0,,,,,,194901.0,195664.0
ECK120034119,3317,,-1.0,268026.0,Sigma70,268033.0,268039.0,268064.0,268070.0,267184.0,268026.0
ECK120034120,3318,,-1.0,310076.0,,,,,,304495.0,310076.0
ECK120034121,3319,,-1.0,396319.0,Sigma70,396326.0,396332.0,396347.0,396353.0,395130.0,396319.0
ECK120034122,3320,,1.0,401363.0,Sigma70,401345.0,401351.0,401329.0,401335.0,401363.0,401646.0
ECK120034123,3321,,1.0,455122.0,Sigma70,455114.0,455120.0,455085.0,455091.0,455122.0,456431.0
ECK120034124,3322,,-1.0,484685.0,Sigma70,484699.0,484705.0,484712.0,484718.0,481254.0,484685.0
ECK120034125,3323,,1.0,540359.0,,,,,,540359.0,543033.0
ECK120034126,3324,,1.0,629292.0,,,,,,629292.0,629713.0
ECK120034127,3325,,-1.0,909320.0,Sigma70,909327.0,909333.0,909351.0,909357.0,906852.0,909320.0
ECK120034128,3326,,1.0,1106292.0,Sigma70,1106280.0,1106286.0,1106249.0,1106255.0,1106292.0,1107776.0
ECK120034130,3327,,-1.0,1121020.0,Sigma70,1121027.0,1121035.0,,,1120701.0,1121020.0
ECK120034131,3328,,-1.0,1144421.0,Sigma70,1144420.0,1144426.0,1144448.0,1144454.0,1141182.0,1144421.0
ECK120034134,3329,,1.0,1335827.0,,,,,,1335827.0,1338506.0
ECK120034136,3330,,1.0,1492439.0,Sigma28,1492423.0,1492430.0,1492404.0,1492411.0,1492439.0,1494110.0
ECK120034138,3331,,-1.0,1717283.0,Sigma70,1717293.0,1717299.0,1717308.0,1717314.0,1715026.0,1717283.0
ECK120034139,3332,,1.0,1755663.0,"Sigma70, Sigma38",1755648.0,1755655.0,,,1755663.0,1757110.0
ECK120034140,3334,,1.0,1755600.0,"Sigma38, Sigma70",1755587.0,1755594.0,,,1755600.0,1757110.0
ECK120034141,3336,,1.0,1866765.0,Sigma70,1866754.0,1866760.0,1866726.0,1866732.0,1866765.0,1870238.0
ECK120034142,3337,,1.0,1937494.0,"Sigma70, Sigma38",1937482.0,1937489.0,,,1937494.0,1939091.0
ECK120034143,3339,,-1.0,1950701.0,Sigma70,1950708.0,1950714.0,1950725.0,1950731.0,1948662.0,1950701.0
ECK120034144,3340,,1.0,2071474.0,Sigma70,2071460.0,2071466.0,2071431.0,2071437.0,2071474.0,2074658.0
ECK120034145,3341,,1.0,2071503.0,Sigma70,2071483.0,2071489.0,2071472.0,2071478.0,2071503.0,2074658.0
ECK120034146,3342,,-1.0,2081303.0,,,,,,2080789.0,2081303.0
ECK120034147,3343,,-1.0,2176432.0,Sigma70,2176436.0,2176442.0,2176464.0,2176470.0,2171833.0,2176432.0
ECK120034149,3344,,-1.0,2509447.0,"Sigma70, Sigma38",2509455.0,2509462.0,,,2508424.0,2509447.0
ECK120034151,3346,,1.0,2532344.0,Sigma70,2532326.0,2532332.0,2532308.0,2532314.0,2532344.0,2533424.0
ECK120034152,3347,,-1.0,2544671.0,Sigma70,2544671.0,2544677.0,2544701.0,2544707.0,2543832.0,2544671.0
ECK120034153,3348,,1.0,2578608.0,,,,,,2578608.0,2579616.0
ECK120034154,3349,,1.0,2616026.0,Sigma70,2616013.0,2616019.0,2615990.0,2615996.0,2616026.0,2617937.0
ECK120034155,3350,,-1.0,2639433.0,Sigma70,2639441.0,2639447.0,2639465.0,2639471.0,2638663.0,2639433.0
ECK120034156,3351,,-1.0,2639402.0,,,,,,2638663.0,2639402.0
ECK120034157,3352,,-1.0,2639370.0,Sigma70,2639377.0,2639383.0,2639401.0,2639407.0,2638663.0,2639370.0
ECK120034158,3353,,-1.0,2867567.0,Sigma70,2867567.0,2867573.0,2867591.0,2867597.0,2866559.0,2867567.0
ECK120034159,3354,,-1.0,2867607.0,Sigma70,2867612.0,2867618.0,2867631.0,2867637.0,2866559.0,2867607.0
ECK120034160,3355,,-1.0,2867654.0,Sigma70,2867664.0,2867670.0,2867683.0,2867689.0,2866559.0,2867654.0
ECK120034161,3356,,-1.0,2867724.0,Sigma70,2867733.0,2867739.0,2867754.0,2867760.0,2866559.0,2867724.0
ECK120034162,3357,,-1.0,2908018.0,Sigma70,2908021.0,2908027.0,2908046.0,2908052.0,2906643.0,2908018.0
ECK120034163,3358,,-1.0,2909713.0,Sigma70,2909721.0,2909727.0,2909752.0,2909758.0,2906643.0,2909713.0
ECK120034165,3359,,-1.0,3301301.0,Sigma70,3301307.0,3301313.0,3301338.0,3301344.0,3300255.0,3301301.0
ECK120034167,3360,,-1.0,3442495.0,,,,,,3439581.0,3442495.0
ECK120034170,3361,,-1.0,3476541.0,Sigma70,3476548.0,3476554.0,3476565.0,3476571.0,3474678.0,3476541.0
ECK120034171,3362,,1.0,3931181.0,Sigma70,3931162.0,3931168.0,3931151.0,3931157.0,3931181.0,3933184.0
ECK120034172,3363,,1.0,3931265.0,Sigma70,3931247.0,3931253.0,3931232.0,3931238.0,3931265.0,3933184.0
ECK120034174,3364,,1.0,4026485.0,Sigma70,4026469.0,4026475.0,4026444.0,4026450.0,4026485.0,4027228.0
ECK120034177,3365,,-1.0,4111569.0,"Sigma70, Sigma38",4111576.0,4111583.0,,,4110740.0,4111569.0
ECK120034178,3367,,-1.0,4120398.0,Sigma70,4120398.0,4120404.0,4120422.0,4120428.0,4118845.0,4120398.0
ECK120034179,3368,,1.0,4265652.0,Sigma70,4265634.0,4265640.0,4265620.0,4265626.0,4265652.0,4266861.0
ECK120034180,3369,,-1.0,4363330.0,Sigma70,4363336.0,4363342.0,4363359.0,4363365.0,4362733.0,4363330.0
ECK120034181,3370,,1.0,4370783.0,,,,,,4370783.0,4372671.0
ECK120034182,3371,,1.0,4370873.0,Sigma70,4370864.0,4370870.0,4370833.0,4370839.0,4370873.0,4372671.0
ECK120034183,3372,,1.0,4370976.0,Sigma70,4370957.0,4370963.0,4370937.0,4370943.0,4370976.0,4372671.0
ECK120034535,3373,ydhYVWXUT,-1.0,1754642.0,Sigma38,1754647.0,1754657.0,1754670.0,1754675.0,1748747.0,1754642.0
ECK120034536,3374,artPIQM,-1.0,903815.0,Sigma38,903820.0,903830.0,903842.0,903847.0,900695.0,903815.0
ECK120034537,3375,artPIQM,-1.0,903836.0,Sigma38,903844.0,903854.0,903865.0,903870.0,900695.0,903836.0
ECK120034538,3376,artPIQM,-1.0,903843.0,Sigma38,903850.0,903860.0,903873.0,903878.0,900695.0,903843.0
ECK120034539,3377,ybgA-phr,1.0,738920.0,Sigma38,738909.0,738919.0,738893.0,738898.0,738920.0,740925.0
ECK120034540,3378,gpt,1.0,255914.0,Sigma70,255905.0,255910.0,255878.0,255883.0,255914.0,256474.0
ECK120034541,3379,dksA-yadB,-1.0,160657.0,Sigma70,160665.0,160670.0,160688.0,160693.0,159186.0,160657.0
ECK120034931,3380,ecnB,1.0,4376509.0,Sigma38,4376493.0,4376503.0,4376473.0,4376478.0,4376509.0,4376731.0
ECK120034932,3381,creD,1.0,4638160.0,Sigma70,4638148.0,4638154.0,4638122.0,4638128.0,4638160.0,4639572.0
ECK120034933,3382,nemRA,1.0,1726021.0,Sigma70,1726010.0,1726015.0,1725983.0,1725988.0,1726021.0,1727756.0
ECK120034934,3383,yliM-ompX,1.0,850209.0,Sigma70,850200.0,850205.0,850174.0,850179.0,850209.0,851009.0
ECK120034935,3384,ssrS-ygfA,1.0,3055759.0,"Sigma38, Sigma70",3055741.0,3055751.0,3055723.0,3055728.0,3055759.0,3056789.0
ECK120035083,3386,yfaXWVU,-1.0,,,,,,,2358042.0,2362211.0
ECK120035084,3387,pstS,-1.0,3911568.0,"Sigma70, Sigma38",3911576.0,3911581.0,3911603.0,3911608.0,3910443.0,3911568.0
ECK120035085,3389,pstSCA,-1.0,3911568.0,"Sigma70, Sigma38",3911576.0,3911581.0,3911603.0,3911608.0,3908495.0,3911568.0
ECK120035086,3391,pstB-phoU,-1.0,3908447.0,Sigma70,3908453.0,3908458.0,3908474.0,3908479.0,3906853.0,3908447.0
ECK120035087,3392,rph,-1.0,3816580.0,,,,,,3815807.0,3816580.0
ECK120035088,3393,mdtEF,1.0,3659140.0,Sigma70,3659122.0,3659128.0,3659110.0,3659116.0,3659140.0,3663527.0
ECK120035089,3394,mdtEF,1.0,3659145.0,Sigma70,3659135.0,3659141.0,3659110.0,3659116.0,3659145.0,3663527.0
ECK120035090,3395,cmr,1.0,883569.0,Sigma70,883558.0,883564.0,883531.0,883537.0,883569.0,884938.0
ECK120035091,3396,tolC-ygiBC,1.0,3178004.0,Sigma70,3177988.0,3177994.0,3177961.0,3177967.0,3178004.0,3181581.0
ECK120035092,3397,tolC-ygiBC,1.0,3178012.0,Sigma70,3177998.0,3178004.0,3177972.0,3177978.0,3178012.0,3181581.0
ECK120035093,3398,tolC-ygiBC,1.0,3178062.0,Sigma70,3178052.0,3178058.0,3178032.0,3178038.0,3178062.0,3181581.0
ECK120035094,3399,murQP,1.0,2545733.0,"Sigma70, Sigma38",2545720.0,2545725.0,2545697.0,2545702.0,2545733.0,2548097.0
ECK120035095,3401,murQP,1.0,2545741.0,Sigma70,2545728.0,2545733.0,2545704.0,2545709.0,2545741.0,2548097.0
ECK120035096,3402,sibE,-1.0,3195240.0,Sigma70,3195247.0,3195252.0,3195270.0,3195275.0,3195097.0,3195240.0
ECK120035097,3403,sibC,1.0,3056851.0,Sigma70,3056838.0,3056844.0,3056815.0,3056821.0,3056851.0,3056991.0
ECK120035098,3404,gadW,-1.0,3664651.0,Sigma70,3664658.0,3664664.0,3664676.0,3664682.0,3663541.0,3664651.0
ECK120035099,3405,gadW,-1.0,3664781.0,,3664789.0,3664794.0,3664812.0,3664817.0,3663541.0,3664781.0
ECK120048890,3406,uvrB,1.0,813493.0,Sigma70,813482.0,813487.0,813459.0,813464.0,813493.0,815547.0
ECK120049200,3407,fadR,1.0,1234905.0,Sigma70,1234893.0,1234898.0,1234866.0,1234871.0,1234905.0,1235698.0
ECK120049207,3408,yjeV,1.0,4392736.0,Sigma70,4392725.0,4392730.0,4392702.0,4392707.0,4392736.0,4392945.0
ECK120049208,3409,pepA,-1.0,4486112.0,Sigma70,4486117.0,4486122.0,4486138.0,4486143.0,4484440.0,4486112.0
ECK120049209,3410,pepA,-1.0,4486101.0,Sigma70,4486108.0,4486113.0,4486131.0,4486136.0,4484440.0,4486101.0
ECK120049210,3411,gadE-mdtEF,1.0,3658062.0,Sigma70,3658052.0,3658057.0,3658027.0,3658032.0,3658062.0,3663527.0
ECK120049211,3412,rfaYZ,-1.0,3801136.0,Sigma70,3801145.0,3801150.0,3801172.0,3801177.0,3799345.0,3801136.0
ECK120049212,3413,mdh,-1.0,3384470.0,Sigma70,3384478.0,3384484.0,3384506.0,3384512.0,3383330.0,3384470.0
ECK120049213,3414,uxaCA,-1.0,3244843.0,Sigma70,3244849.0,3244855.0,3244869.0,3244875.0,3241827.0,3244843.0
ECK120049214,3415,citCDEFXG,-1.0,652039.0,Sigma70,652049.0,652055.0,652076.0,652082.0,646631.0,652039.0
ECK120049215,3416,dpiBA,1.0,652172.0,Sigma70,652160.0,652166.0,652129.0,652135.0,652172.0,654542.0
ECK120051388,3417,ahpCF,1.0,638693.0,Sigma70,638683.0,638688.0,638657.0,638662.0,638693.0,641318.0
ECK120051389,3418,ycgZ-ymgA-ariR-ymgC,1.0,1215752.0,"Sigma38, Sigma70",1215735.0,1215745.0,1215716.0,1215721.0,1215752.0,1216996.0
ECK120051390,3420,ivbL-ilvBN-uhpABC,-1.0,,,,,,,3847305.0,3852988.0
ECK120051393,3421,tsaE-amiB-mutL-miaA-hfq-hflXKC,1.0,,,,,,,4395585.0,4404304.0
ECK120051398,3422,yrbN-deaD,-1.0,3308086.0,Sigma70,3308090.0,3308095.0,3308117.0,3308122.0,3305971.0,3308086.0
ECK125095182,3423,yfiRN,1.0,,,,,,,2741875.0,2743609.0
ECK125095213,3424,gadE,1.0,3657800.0,Sigma70,3657788.0,3657793.0,3657761.0,3657766.0,3657800.0,3659082.0
ECK125095214,3425,ogt,-1.0,1400284.0,Sigma70,1400291.0,1400297.0,1400316.0,1400322.0,1399721.0,1400284.0
ECK125095215,3426,exuT,1.0,3245043.0,Sigma70,3245030.0,3245036.0,3244999.0,3245005.0,3245043.0,3246522.0
ECK125095419,3427,iraD,1.0,4556576.0,Sigma70,4556564.0,4556569.0,4556542.0,4556547.0,4556576.0,4557385.0
ECK125095420,3428,azuC,-1.0,1988001.0,Sigma70,1988008.0,1988013.0,1988030.0,1988035.0,1987873.0,1988001.0
ECK125095421,3429,ykgR,-1.0,313285.0,Sigma70,313288.0,313293.0,313310.0,313315.0,313141.0,313285.0
ECK125095422,3430,rraB,1.0,4478384.0,Sigma70,4478368.0,4478373.0,4478343.0,4478348.0,4478384.0,4478889.0
ECK125095423,3431,glmY,-1.0,2691340.0,Sigma70,2691348.0,2691353.0,2691372.0,2691377.0,2691157.0,2691340.0
ECK125095425,3432,nikABCDER,1.0,3613439.0,Sigma54,3613422.0,3613426.0,3613410.0,3613415.0,3613439.0,3618989.0
ECK125095426,3433,htpG,1.0,494817.0,Sigma54,494800.0,494804.0,494787.0,494792.0,494817.0,496994.0
ECK125095427,3434,flhDC,-1.0,1978577.0,Sigma54,1978590.0,1978594.0,1978601.0,1978606.0,1977200.0,1978577.0
ECK125095428,3435,,-1.0,3168562.0,Sigma70,3168569.0,3168574.0,3168592.0,3168597.0,3167851.0,3168562.0
ECK125095429,3436,,1.0,3000265.0,Sigma54,3000247.0,3000252.0,3000235.0,3000239.0,3000265.0,3003968.0
ECK125095430,3437,greA,-1.0,3328864.0,Sigma70,3328869.0,3328874.0,3328892.0,3328897.0,3328806.0,3328864.0
ECK125095456,3438,yobF-cspC,-1.0,1907793.0,Sigma70,1907801.0,1907806.0,1907825.0,1907830.0,1907226.0,1907793.0
ECK125095457,3439,yahE,1.0,335739.0,Sigma54,335722.0,335726.0,335710.0,335715.0,335739.0,336788.0
ECK125095458,3440,actP,-1.0,4284935.0,Sigma54,4284948.0,4284952.0,4284959.0,4284964.0,4283253.0,4284935.0
ECK125095459,3441,rhaD,-1.0,4094385.0,Sigma54,4094398.0,4094402.0,4094410.0,4094415.0,4093448.0,4094385.0
ECK125095460,3442,acrD,1.0,2587550.0,Sigma54,2587533.0,2587537.0,2587521.0,2587526.0,2587550.0,2590708.0
